model_id,chunk_tokens,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-125m,64,gemm,q_proj,16,0,136.09600067138672,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,k_proj,16,0,104.44799810647964,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,v_proj,16,0,94.2080020904541,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,out_proj,16,0,88.83199840784073,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,fc1,16,0,75.83999633789062,24524288,24917504,393216,393216
facebook/opt-125m,64,gemm,fc2,16,0,73.72800260782242,24524288,24622592,98304,98304
facebook/opt-125m,64,attention,attention,16,0,61.664000153541565,24524288,24626688,102400,98304
facebook/opt-125m,64,gemm,q_proj,16,1,78.87999713420868,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,k_proj,16,1,75.71200281381607,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,v_proj,16,1,71.6480016708374,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,out_proj,16,1,68.60800087451935,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,fc1,16,1,66.56000018119812,24524288,24917504,393216,393216
facebook/opt-125m,64,gemm,fc2,16,1,66.59200042486191,24524288,24622592,98304,98304
facebook/opt-125m,64,attention,attention,16,1,58.36800113320351,24524288,24626688,102400,98304
facebook/opt-125m,64,gemm,q_proj,16,2,72.7040022611618,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,k_proj,16,2,70.65600156784058,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,v_proj,16,2,78.84799689054489,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,out_proj,16,2,70.65600156784058,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,fc1,16,2,66.56000018119812,24524288,24917504,393216,393216
facebook/opt-125m,64,gemm,fc2,16,2,77.08799839019775,24524288,24622592,98304,98304
facebook/opt-125m,64,attention,attention,16,2,57.40800127387047,24524288,24626688,102400,98304
facebook/opt-125m,64,gemm,q_proj,16,3,71.74400240182877,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,k_proj,16,3,67.77600198984146,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,v_proj,16,3,68.51200014352798,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,out_proj,16,3,68.76800209283829,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,fc1,16,3,63.519999384880066,24524288,24917504,393216,393216
facebook/opt-125m,64,gemm,fc2,16,3,67.58400052785873,24524288,24622592,98304,98304
facebook/opt-125m,64,attention,attention,16,3,54.27199974656105,24524288,24626688,102400,98304
facebook/opt-125m,64,gemm,q_proj,16,4,70.65600156784058,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,k_proj,16,4,72.64000177383423,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,v_proj,16,4,67.58400052785873,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,out_proj,16,4,67.58400052785873,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,fc1,16,4,63.61600011587143,24524288,24917504,393216,393216
facebook/opt-125m,64,gemm,fc2,16,4,66.49599969387054,24524288,24622592,98304,98304
facebook/opt-125m,64,attention,attention,16,4,53.247999399900436,24524288,24626688,102400,98304
