model_id,chunk_tokens,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-125m,128,gemm,q_proj,32,0,136.3839954137802,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,k_proj,32,0,95.04000097513199,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,v_proj,32,0,78.84799689054489,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,out_proj,32,0,88.22400122880936,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,fc1,32,0,71.61600142717361,25310720,26097152,786432,786432
facebook/opt-125m,128,gemm,fc2,32,0,73.72800260782242,25310720,25507328,196608,196608
facebook/opt-125m,128,attention,attention,32,0,59.23200026154518,25310720,25514496,203776,196608
facebook/opt-125m,128,gemm,q_proj,32,1,76.80000364780426,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,k_proj,32,1,73.72800260782242,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,v_proj,32,1,71.42399996519089,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,out_proj,32,1,67.58400052785873,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,fc1,32,1,59.36000123620033,25310720,26097152,786432,786432
facebook/opt-125m,128,gemm,fc2,32,1,75.77600330114365,25310720,25507328,196608,196608
facebook/opt-125m,128,attention,attention,32,1,55.296000093221664,25310720,25514496,203776,196608
facebook/opt-125m,128,gemm,q_proj,32,2,81.91999793052673,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,k_proj,32,2,69.63200122117996,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,v_proj,32,2,87.0399996638298,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,out_proj,32,2,70.65600156784058,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,fc1,32,2,62.463998794555664,25310720,26097152,786432,786432
facebook/opt-125m,128,gemm,fc2,32,2,68.60800087451935,25310720,25507328,196608,196608
facebook/opt-125m,128,attention,attention,32,2,58.14399942755699,25310720,25514496,203776,196608
facebook/opt-125m,128,gemm,q_proj,32,3,72.7040022611618,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,k_proj,32,3,67.58400052785873,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,v_proj,32,3,79.03999835252762,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,out_proj,32,3,69.63200122117996,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,fc1,32,3,59.26400050520897,25310720,26097152,786432,786432
facebook/opt-125m,128,gemm,fc2,32,3,68.70400160551071,25310720,25507328,196608,196608
facebook/opt-125m,128,attention,attention,32,3,53.247999399900436,25310720,25514496,203776,196608
facebook/opt-125m,128,gemm,q_proj,32,4,70.91200351715088,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,k_proj,32,4,67.74400174617767,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,v_proj,32,4,67.58400052785873,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,out_proj,32,4,66.75200164318085,25310720,25507328,196608,196608
facebook/opt-125m,128,gemm,fc1,32,4,59.23200026154518,25310720,26097152,786432,786432
facebook/opt-125m,128,gemm,fc2,32,4,71.68000191450119,25310720,25507328,196608,196608
facebook/opt-125m,128,attention,attention,32,4,53.247999399900436,25310720,25514496,203776,196608
