model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,effective_gbps,overlap_status,telemetry_tier,telemetry_provider,telemetry_status,nvml_available,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error
facebook/opt-6.7b,64,1048576,287.60320246219635,29557.55525827408,29260.140204429623,297.4150538444519,3.645912114409883,measured,baseline_nvml_pt,nvidia-smi,partial,True,0.0,5.0,1695.0,7601.0,60.15999999999999,,,,,,,,unavailable,
facebook/opt-6.7b,128,2097152,397.4976003170013,32227.488660812374,31973.191463947296,254.2971968650818,5.275885938248525,measured,baseline_nvml_pt,nvidia-smi,partial,True,2.0,5.0,1695.0,7601.0,59.49,,,,,,,,unavailable,
facebook/opt-6.7b,256,4194304,3028.2815992832184,43143.9360499382,42332.36563205719,811.570417881012,1.385044244561924,measured,baseline_nvml_pt,nvidia-smi,partial,True,0.0,5.0,1695.0,7601.0,71.4,,,,,,,,unavailable,
facebook/opt-6.7b,512,8388608,16010.777270793917,44331.21314048767,43820.67853212356,510.5346083641125,0.5239350881048163,measured,baseline_nvml_pt,nvidia-smi,partial,True,0.0,5.0,1695.0,7601.0,68.42,,,,,,,,unavailable,
facebook/opt-6.7b,1024,16777216,1194.4703936576843,35975.53868293762,35383.115673065186,592.4230098724365,14.045736159793073,measured,baseline_nvml_pt,nvidia-smi,partial,True,0.0,5.0,1695.0,7601.0,68.53,,,,,,,,unavailable,
