model_id,chunk_tokens,sm_ai_partition,max_input_tokens,prefill_max_gemm_us,prefill_workspace_bytes,prefill_parked_activation_bytes,telemetry_tier,telemetry_provider,telemetry_status,nvml_available,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error
facebook/opt-6.7b,64,8,1024,2913.2800102233887,2097152,2097152,baseline_nvml_pt,nvidia-smi,ok,True,0.0,53.0,1695.0,7601.0,67.84000000000002,2.9132800102233887,399.1953125,399.1953125,2.0,71.1,70.0,62.1,estimated,
facebook/opt-6.7b,64,16,1024,3735.296010971069,2097152,2097152,baseline_nvml_pt,nvidia-smi,ok,True,0.0,53.0,1695.0,7601.0,68.15000000000002,3.7352960109710684,399.1953125,399.1953125,2.0,77.40000000000002,63.84000000000002,69.0,estimated,
facebook/opt-6.7b,64,24,1024,271.58400416374207,2097152,2097152,baseline_nvml_pt,nvidia-smi,ok,True,0.0,53.0,1695.0,8001.0,68.94999999999999,0.271584004163742,399.1953125,399.1953125,2.0,83.69999999999999,57.680000000000014,75.90000000000002,estimated,
facebook/opt-6.7b,64,32,1024,277.50399708747864,2097152,2097152,baseline_nvml_pt,nvidia-smi,ok,True,0.0,53.0,1695.0,8001.0,68.17,0.2775039970874786,399.1953125,399.1953125,2.0,90.0,51.52000000000001,82.80000000000001,estimated,
facebook/opt-6.7b,128,8,1024,313.3440017700196,4194304,4194304,baseline_nvml_pt,nvidia-smi,ok,True,0.0,53.0,1695.0,7601.0,68.11999999999999,0.3133440017700195,405.1953125,405.1953125,4.0,75.05000000000001,66.25000000000001,64.80000000000001,estimated,
facebook/opt-6.7b,128,16,1024,4622.24006652832,4194304,4194304,baseline_nvml_pt,nvidia-smi,ok,True,7.0,53.0,1695.0,7601.0,68.38999999999999,4.62224006652832,405.1953125,405.1953125,4.0,81.69999999999997,60.42000000000001,72.0,estimated,
facebook/opt-6.7b,128,24,1024,3241.9838905334477,4194304,4194304,baseline_nvml_pt,nvidia-smi,ok,True,16.0,53.0,1695.0,7601.0,69.84000000000002,3.2419838905334477,405.1953125,405.1953125,4.0,88.34999999999998,54.589999999999996,79.19999999999997,estimated,
facebook/opt-6.7b,128,32,1024,318.4640109539032,4194304,4194304,baseline_nvml_pt,nvidia-smi,ok,True,7.0,53.0,1695.0,8001.0,70.01000000000002,0.3184640109539032,405.1953125,405.1953125,4.0,95.0,48.760000000000005,86.4,estimated,
facebook/opt-6.7b,256,8,1024,544.7360277175903,8388608,8388608,baseline_nvml_pt,nvidia-smi,ok,True,0.0,53.0,1695.0,7601.0,70.05000000000001,0.5447360277175903,417.1953125,417.1953125,8.0,79.0,62.5,67.5,estimated,
facebook/opt-6.7b,256,16,1024,548.7040281295776,8388608,8388608,baseline_nvml_pt,nvidia-smi,ok,True,0.0,53.0,1695.0,7601.0,70.98,3.264544010162353,417.1953125,417.1953125,8.0,86.0,57.00000000000001,75.0,estimated,
facebook/opt-6.7b,256,24,1024,5413.887977600098,8388608,8388608,baseline_nvml_pt,nvidia-smi,ok,True,7.0,53.0,1695.0,8001.0,68.96999999999998,5.413887977600098,417.1953125,417.1953125,8.0,93.0,51.5,82.5,estimated,
facebook/opt-6.7b,256,32,1024,551.9359707832336,8388608,8388608,baseline_nvml_pt,nvidia-smi,ok,True,0.0,53.0,1695.0,7601.0,68.79,0.5519359707832336,417.1953125,417.1953125,8.0,100.0,46.0,89.99999999999999,estimated,
