model_id,sequence_length,block_size,sm_ai_partition,decode_mode,decode_max_gemv_us,attention_fetch_compute_us,reduction_overhead_us,decode_workspace_bytes,decode_parked_activation_bytes,telemetry_tier,telemetry_provider,telemetry_status,nvml_available,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error
facebook/opt-1.3b,1024,64,8,pcie_async,139.26400244235992,1804.307222366333,678.3231973648071,93696,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,8001.0,71.86,1.8216960430145264,112.27490234375,112.27490234375,0.08935546875,,,,unavailable,
facebook/opt-1.3b,1024,64,8,vram,221.9839990139008,1882.9248189926147,724.9343872070312,93696,4096,baseline_nvml_pt,nvidia-smi,ok,True,3.0,15.0,1695.0,7601.0,71.8,1.927168011665344,112.27490234375,112.27490234375,0.08935546875,,,,unavailable,
facebook/opt-1.3b,1024,64,16,pcie_async,155.64799308776855,1945.5552101135252,745.088005065918,93696,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,7601.0,71.52,2.0918400287628174,112.27490234375,112.27490234375,0.08935546875,,,,unavailable,
facebook/opt-1.3b,1024,64,16,vram,154.4959992170334,1809.7599983215327,675.059187412262,93696,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,7601.0,71.82,1.842175960540772,112.27490234375,112.27490234375,0.08935546875,,,,unavailable,
facebook/opt-1.3b,1024,64,24,pcie_async,159.743994474411,1806.598401069641,678.9183974266052,93696,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,7601.0,71.58,1.8513920307159424,112.27490234375,112.27490234375,0.08935546875,,,,unavailable,
facebook/opt-1.3b,1024,64,24,vram,164.86400365829468,1764.1984224319458,657.8176021575928,93696,4096,baseline_nvml_pt,nvidia-smi,ok,True,5.0,15.0,1695.0,7601.0,71.6,1.7817920446395874,112.27490234375,112.27490234375,0.08935546875,,,,unavailable,
facebook/opt-1.3b,1024,64,32,pcie_async,166.75199568271637,1779.583978652954,660.6207847595215,93696,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,7601.0,71.62,1.7971199750900269,112.27490234375,112.27490234375,0.08935546875,,,,unavailable,
facebook/opt-1.3b,1024,64,32,vram,174.17599260807037,1824.236798286438,683.1552028656006,93696,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,7601.0,71.61,1.860607981681824,112.27490234375,112.27490234375,0.08935546875,,,,unavailable,
facebook/opt-1.3b,1024,128,8,pcie_async,206.8479955196381,1040.7936096191406,481.32479786872864,69120,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,7601.0,71.55,1.1233279705047607,112.24951171875,112.24951171875,0.06591796875,,,,unavailable,
facebook/opt-1.3b,1024,128,8,vram,167.80799627304077,947.1807837486268,414.3615961074829,69120,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,7601.0,71.52,0.9627199769020078,112.24951171875,112.24951171875,0.06591796875,,,,unavailable,
facebook/opt-1.3b,1024,128,16,pcie_async,162.81600296497345,944.5119857788086,415.1615977287293,69120,4096,baseline_nvml_pt,nvidia-smi,ok,True,2.0,15.0,1695.0,7601.0,71.58,0.9523199796676636,112.24951171875,112.24951171875,0.06591796875,,,,unavailable,
facebook/opt-1.3b,1024,128,16,vram,154.62400019168854,940.8960103988647,388.92160058021545,69120,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,7601.0,71.75,0.9495360255241394,112.24951171875,112.24951171875,0.06591796875,,,,unavailable,
facebook/opt-1.3b,1024,128,24,pcie_async,146.43199741840365,957.8559994697572,407.1615934371948,69120,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,7601.0,71.71,0.967840015888214,112.24951171875,112.24951171875,0.06591796875,,,,unavailable,
facebook/opt-1.3b,1024,128,24,vram,153.72799336910248,954.3935894966124,397.90719747543335,69120,4096,baseline_nvml_pt,nvidia-smi,ok,True,8.0,15.0,1695.0,7601.0,71.42,0.9656320214271544,112.24951171875,112.24951171875,0.06591796875,,,,unavailable,
facebook/opt-1.3b,1024,128,32,pcie_async,165.75999557971954,933.5487961769104,393.60640048980713,69120,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,8001.0,71.66,0.9492480158805848,112.24951171875,112.24951171875,0.06591796875,,,,unavailable,
facebook/opt-1.3b,1024,128,32,vram,168.12799870967865,954.2400002479552,402.38080620765686,69120,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,7601.0,71.61,0.9605119824409484,112.24951171875,112.24951171875,0.06591796875,,,,unavailable,
facebook/opt-1.3b,1024,256,8,pcie_async,154.62400019168854,523.4815955162048,268.012797832489,81408,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,7601.0,71.47,0.5304960012435913,112.26123046875,112.26123046875,0.07763671875,,,,unavailable,
facebook/opt-1.3b,1024,256,8,vram,171.00800573825836,545.8368062973022,298.95039796829224,81408,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,7601.0,71.4,0.5857920050621033,112.26123046875,112.26123046875,0.07763671875,,,,unavailable,
facebook/opt-1.3b,1024,256,16,pcie_async,162.81600296497345,535.6928110122681,291.22560024261475,81408,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,7601.0,72.1,0.5426560044288635,112.26123046875,112.26123046875,0.07763671875,,,,unavailable,
facebook/opt-1.3b,1024,256,16,vram,159.743994474411,515.116810798645,270.3167974948883,81408,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,15.0,1695.0,7601.0,71.4,0.5305920243263245,112.26123046875,112.26123046875,0.07763671875,,,,unavailable,
