model_id,chunk_tokens,sm_ai_partition,max_input_tokens,prefill_max_gemm_us,prefill_workspace_bytes,prefill_parked_activation_bytes,telemetry_tier,telemetry_provider,telemetry_status,nvml_available,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error
facebook/opt-2.7b,64,8,1024,1783.807992935181,1572864,1310720,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,60.01,1.7838079929351809,163.4189453125,163.4189453125,1.5,,,,unavailable,
facebook/opt-2.7b,64,16,1024,134.14399325847626,1572864,1310720,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,8001.0,60.440000000000005,0.1341439932584762,163.4189453125,163.4189453125,1.5,,,,unavailable,
facebook/opt-2.7b,64,24,1024,130.048006772995,1572864,1310720,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,8001.0,60.32000000000001,0.130048006772995,163.4189453125,163.4189453125,1.5,,,,unavailable,
facebook/opt-2.7b,64,32,1024,140.28799533843994,1572864,1310720,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,60.22999999999999,0.1402879953384399,163.4189453125,163.4189453125,1.5,,,,unavailable,
facebook/opt-2.7b,128,8,1024,278.52800488471985,3538944,2621440,baseline_nvml_pt,nvidia-smi,ok,True,9.0,5.0,1695.0,7601.0,60.32000000000001,0.2785280048847198,167.5439453125,167.5439453125,3.375,,,,unavailable,
facebook/opt-2.7b,128,16,1024,193.4400051832199,3538944,2621440,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,60.25,0.1934400051832199,167.5439453125,167.5439453125,3.375,,,,unavailable,
facebook/opt-2.7b,128,24,1024,200.6720006465912,3538944,2621440,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,60.73999999999999,0.2006720006465912,167.5439453125,167.5439453125,3.375,,,,unavailable,
facebook/opt-2.7b,128,32,1024,324.70399141311646,3538944,2621440,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,60.67000000000001,0.3247039914131164,167.5439453125,167.5439453125,3.375,,,,unavailable,
facebook/opt-2.7b,256,8,1024,215.03999829292297,5242880,5242880,baseline_nvml_pt,nvidia-smi,ok,True,9.0,5.0,1695.0,7601.0,61.28000000000001,0.2150399982929229,176.0439453125,176.0439453125,5.0,,,,unavailable,
facebook/opt-2.7b,256,16,1024,215.00800549983975,5242880,5242880,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,61.16,0.2150080054998397,176.0439453125,176.0439453125,5.0,,,,unavailable,
facebook/opt-2.7b,256,24,1024,215.03999829292297,5242880,5242880,baseline_nvml_pt,nvidia-smi,ok,True,3.0,5.0,1695.0,7601.0,60.92999999999999,0.2150399982929229,176.0439453125,176.0439453125,5.0,,,,unavailable,
facebook/opt-2.7b,256,32,1024,215.03999829292297,5242880,5242880,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,61.79,0.2150399982929229,176.0439453125,176.0439453125,5.0,,,,unavailable,
