model_id,chunk_tokens,sequence_length,phase,mode,family,chunk_index,token_index,layer_index,atom_index,trace_interval_index,start_time_ms,end_time_ms,duration_ms,schema_version,experiment_type,scheduler,sm_utilization,sm_ran_quantized,sm_ai_available,atom_duration_ms_at_sm_ai,segment_progress_fraction
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,0,0,0,106695263.054431,106695263.168095,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,0,1,0,106695263.168095,106695263.281759,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,0,2,0,106695263.281759,106695263.395423,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,0,3,0,106695263.395423,106695263.509087,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,0,4,0,106695263.509087,106695263.622751,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,0,5,0,106695263.622751,106695263.736415,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,1,0,0,106695263.736415,106695263.850079,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,1,1,0,106695263.850079,106695263.96374302,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,1,2,0,106695263.96374302,106695264.07740702,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,1,3,0,106695264.07740702,106695264.19107102,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,1,4,0,106695264.19107102,106695264.30473502,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,1,5,0,106695264.30473502,106695264.41839902,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,2,0,0,106695264.41839902,106695264.53206302,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,2,1,0,106695264.53206302,106695264.64572702,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,2,2,0,106695264.64572702,106695264.75939102,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,2,3,0,106695264.75939102,106695264.87305504,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,2,4,0,106695264.87305504,106695264.98671904,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,2,5,0,106695264.98671904,106695265.10038304,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,3,0,0,106695265.10038304,106695265.21404704,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,3,1,0,106695265.21404704,106695265.32771105,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,3,2,0,106695265.32771105,106695265.44137505,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,3,3,0,106695265.44137505,106695265.55503903,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,3,4,0,106695265.55503903,106695265.66870303,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,3,5,0,106695265.66870303,106695265.78236704,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,4,0,0,106695265.78236704,106695265.89603104,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,4,1,0,106695265.89603104,106695266.00969504,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,4,2,0,106695266.00969504,106695266.12335904,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,4,3,0,106695266.12335904,106695266.23702304,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,4,4,0,106695266.23702304,106695266.35068704,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,4,5,0,106695266.35068704,106695266.46435104,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,5,0,0,106695266.46435104,106695266.57801504,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,5,1,0,106695266.57801504,106695266.69167905,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,5,2,0,106695266.69167905,106695266.80534305,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,5,3,0,106695266.80534305,106695266.91900703,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,5,4,0,106695266.91900703,106695267.03267103,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,5,5,0,106695267.03267103,106695267.14633504,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,6,0,0,106695267.14633504,106695267.25999904,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
facebook/opt-1.3b,64,1024,prefill,prefill,prefill_gemm,0.0,,6,1,0,106695267.25999904,106695267.37366304,0.1136640012264251,ran_dgxspark_v1,ran-dgxspark-v1,envelope_v1,0.0,8,32,0.1136640012264251,1.0
