model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,timed_iteration
facebook/opt-6.7b,256,4194304,4087.200164794922,208310.27221679688,207160.3240966797,1149.9481201171875,0
facebook/opt-6.7b,256,4194304,6315.231800079346,2273.279905319214,1783.8079929351807,489.4719123840332,1
facebook/opt-6.7b,256,4194304,1589.3440246582031,816.8960213661194,571.3919997215271,245.50402164459229,2
facebook/opt-6.7b,256,4194304,2688.86399269104,2674.6881008148193,1572.864055633545,1101.8240451812744,3
facebook/opt-6.7b,256,4194304,460.7680141925812,1644.544005393982,573.4400153160095,1071.1039900779724,4
