model_id,sequence_length,block_size,sm_ai_partition,decode_mode,decode_max_gemv_us,attention_fetch_compute_us,reduction_overhead_us,decode_workspace_bytes,decode_parked_activation_bytes,telemetry_tier,telemetry_provider,telemetry_status,nvml_available,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error
facebook/opt-6.7b,1024,512,8,pcie_async,277.3439884185791,312.67839670181274,214.02880251407623,140800,8192,baseline_nvml_pt,nvidia-smi,ok,True,17.0,5.0,1695.0,7601.0,66.26,0.3284479975700378,408.37646484375,408.37646484375,0.13427734375,,,,unavailable,
facebook/opt-6.7b,1024,512,8,vram,272.38398790359497,310.26560068130493,210.32959818840027,140800,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,66.68,0.3183040022850036,408.37646484375,408.37646484375,0.13427734375,,,,unavailable,
facebook/opt-6.7b,1024,512,16,pcie_async,267.2640085220337,306.7776083946228,201.9903987646103,140800,8192,baseline_nvml_pt,nvidia-smi,ok,True,2.0,5.0,1695.0,7601.0,66.72,0.3223040103912353,408.37646484375,408.37646484375,0.13427734375,,,,unavailable,
facebook/opt-6.7b,1024,512,16,vram,650.2400040626526,400.1728057861328,289.34399485588074,140800,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,66.86,0.7055360078811646,408.37646484375,408.37646484375,0.13427734375,,,,unavailable,
facebook/opt-6.7b,1024,512,24,pcie_async,271.36000990867615,303.39840054512024,205.26079833507538,140800,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,66.97,0.3144960105419159,408.37646484375,408.37646484375,0.13427734375,,,,unavailable,
facebook/opt-6.7b,1024,512,24,vram,293.69598627090454,361.68959736824036,262.0608001947403,140800,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,66.58,0.47411200404167164,408.37646484375,408.37646484375,0.13427734375,,,,unavailable,
facebook/opt-6.7b,1024,512,32,pcie_async,342.81599521636963,313.3120000362396,202.56640017032623,140800,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,67.07,0.3613440096378326,408.37646484375,408.37646484375,0.13427734375,,,,unavailable,
facebook/opt-6.7b,1024,512,32,vram,538.6239886283875,374.0544021129608,252.94720232486725,140800,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,67.05,0.5386239886283875,408.37646484375,408.37646484375,0.13427734375,,,,unavailable,
facebook/opt-6.7b,1024,1024,8,pcie_async,265.21599292755127,179.7376036643982,176.5504002571106,197120,8192,baseline_nvml_pt,nvidia-smi,ok,True,1.0,5.0,1695.0,7601.0,66.79,0.2652159929275512,408.43017578125,408.43017578125,0.18798828125,,,,unavailable,
facebook/opt-6.7b,1024,1024,8,vram,276.4799892902374,195.83999812602997,189.06880021095276,197120,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,8001.0,66.86,0.2764799892902374,408.43017578125,408.43017578125,0.18798828125,,,,unavailable,
facebook/opt-6.7b,1024,1024,16,pcie_async,268.2879865169525,194.83520090579987,182.2847992181778,197120,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,67.28,0.2682879865169525,408.43017578125,408.43017578125,0.18798828125,,,,unavailable,
facebook/opt-6.7b,1024,1024,16,vram,266.2400007247925,179.14240062236786,176.46719813346863,197120,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,66.98,0.2662400007247925,408.43017578125,408.43017578125,0.18798828125,,,,unavailable,
facebook/opt-6.7b,1024,1024,24,pcie_async,267.42398738861084,185.76000034809113,173.6320048570633,197120,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,67.47,0.2674239873886108,408.43017578125,408.43017578125,0.18798828125,,,,unavailable,
facebook/opt-6.7b,1024,1024,24,vram,266.2400007247925,179.36000227928162,176.2943983078003,197120,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,8001.0,67.75,0.2662400007247925,408.43017578125,408.43017578125,0.18798828125,,,,unavailable,
facebook/opt-6.7b,1024,1024,32,pcie_async,270.1759934425354,176.35839879512787,167.32800006866455,197120,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,67.21,0.2701759934425354,408.43017578125,408.43017578125,0.18798828125,,,,unavailable,
facebook/opt-6.7b,1024,1024,32,vram,266.975998878479,176.26239955425262,172.8704035282135,197120,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,67.42,0.266975998878479,408.43017578125,408.43017578125,0.18798828125,,,,unavailable,
facebook/opt-6.7b,2048,512,8,pcie_async,274.6559977531433,514.790415763855,259.29599702358246,159232,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,67.65,0.5281280279159546,424.39404296875,424.39404296875,0.15185546875,,,,unavailable,
facebook/opt-6.7b,2048,512,8,vram,266.04801416397095,522.2016096115112,264.3072009086609,159232,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,67.07,0.5294079780578613,424.39404296875,424.39404296875,0.15185546875,,,,unavailable,
facebook/opt-6.7b,2048,512,16,pcie_async,263.16800713539124,515.3023958206177,260.5376034975052,159232,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,67.77,0.525439977645874,424.39404296875,424.39404296875,0.15185546875,,,,unavailable,
facebook/opt-6.7b,2048,512,16,vram,264.19198513031006,535.0015997886658,289.164799451828,159232,8192,baseline_nvml_pt,nvidia-smi,ok,True,3.0,5.0,1695.0,7601.0,67.31,0.5829439759254456,424.39404296875,424.39404296875,0.15185546875,,,,unavailable,
facebook/opt-6.7b,2048,512,24,pcie_async,269.3119943141937,533.6896061897278,284.0447962284088,159232,8192,baseline_nvml_pt,nvidia-smi,ok,True,0.0,5.0,1695.0,7601.0,67.97,0.5416960120201111,424.39404296875,424.39404296875,0.15185546875,,,,unavailable,
