model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,timed_iteration
facebook/opt-125m,64,196608,260.672003030777,100665.1840209961,100293.63250732422,371.551513671875,0
facebook/opt-125m,64,196608,424.4160056114197,698.3680129051208,381.9519877433777,316.41602516174316,1
facebook/opt-125m,64,196608,266.52801036834717,688.1279945373535,377.9839873313904,310.14400720596313,2
facebook/opt-125m,64,196608,262.14399933815,679.9359917640686,369.6640133857727,310.2719783782959,3
facebook/opt-125m,64,196608,273.824006319046,696.3199973106384,374.9760091304779,321.3439881801605,4
