model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,timed_iteration
facebook/opt-6.7b,512,8388608,8114.656448364258,275703.55224609375,268036.1022949219,7667.449951171875,0
facebook/opt-6.7b,512,8388608,7342.912197113037,8967.167854309082,6146.048069000244,2821.119785308838,1
facebook/opt-6.7b,512,8388608,4900.032043457031,21299.2000579834,15711.23218536377,5587.967872619629,2
facebook/opt-6.7b,512,8388608,4286.240100860596,4210.68811416626,3085.3118896484375,1125.3762245178223,3
facebook/opt-6.7b,512,8388608,1642.2719955444336,1198.0799436569214,784.38401222229,413.69593143463135,4
