model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,effective_gbps,overlap_status,telemetry_tier,telemetry_provider,telemetry_status,nvml_available,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error
facebook/opt-2.7b,64,655360,230.85439801216123,39958.73289108275,39691.85845851897,266.87443256378174,2.838845634491556,measured,baseline_nvml_pt,nvidia-smi,partial,True,5.0,2510.0,1695.0,7601.0,47.19,,,,,65.0,65.0,65.0,estimated,
facebook/opt-2.7b,128,1310720,1772.5376605987549,38999.85852241516,36735.15450954437,2264.7040128707886,0.7394596059286238,measured,baseline_nvml_pt,nvidia-smi,partial,True,7.0,2510.0,1695.0,7601.0,61.61999999999999,,,,,65.0,65.0,65.0,estimated,
facebook/opt-2.7b,256,2621440,1106.9567918777466,52472.63882160187,51946.08577489853,526.5530467033386,2.368150246906398,measured,baseline_nvml_pt,nvidia-smi,partial,True,1.0,2512.0,1695.0,7601.0,61.64,,,,,65.0,65.0,65.0,estimated,
facebook/opt-2.7b,512,5242880,566.5984153747559,48022.565841674805,47268.86258125306,753.7032604217457,9.2532556705657,measured,baseline_nvml_pt,nvidia-smi,partial,True,2.0,2516.0,1695.0,7601.0,62.0,,,,,65.0,65.0,65.0,estimated,
facebook/opt-2.7b,1024,10485760,796.1919903755188,33702.245926856995,33364.019536972046,338.2263898849488,13.169888829269004,measured,baseline_nvml_pt,nvidia-smi,partial,True,0.0,2516.0,1695.0,7601.0,61.65999999999999,,,,,65.0,65.0,65.0,estimated,
