model_id,chunk_tokens,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-1.3b,1024,gemm,q_proj,8,0,185.15199422836304,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,k_proj,8,0,161.76000237464905,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,v_proj,8,0,154.62400019168854,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,out_proj,8,0,152.5759994983673,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,fc1,8,0,438.27199935913086,143822848,160600064,16777216,16777216
facebook/opt-1.3b,1024,gemm,fc2,8,0,376.5439987182617,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,attention,attention,8,0,150.52799880504608,143822848,148149248,4326400,4194304
facebook/opt-1.3b,1024,gemm,q_proj,8,1,155.64799308776855,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,k_proj,8,1,154.62400019168854,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,v_proj,8,1,151.5520066022873,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,out_proj,8,1,151.296004652977,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,fc1,8,1,431.10400438308716,143822848,160600064,16777216,16777216
facebook/opt-1.3b,1024,gemm,fc2,8,1,371.71199917793274,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,attention,attention,8,1,148.44800531864166,143822848,148149248,4326400,4194304
facebook/opt-1.3b,1024,gemm,q_proj,8,2,155.64799308776855,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,k_proj,8,2,157.69599378108978,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,v_proj,8,2,151.2639969587326,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,out_proj,8,2,152.5759994983673,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,fc1,8,2,428.99200320243835,143822848,160600064,16777216,16777216
facebook/opt-1.3b,1024,gemm,fc2,8,2,371.71199917793274,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,attention,attention,8,2,149.31200444698334,143822848,148149248,4326400,4194304
facebook/opt-1.3b,1024,gemm,q_proj,8,3,155.64799308776855,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,k_proj,8,3,151.5520066022873,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,v_proj,8,3,151.5199989080429,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,out_proj,8,3,153.60000729560852,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,fc1,8,3,431.10400438308716,143822848,160600064,16777216,16777216
facebook/opt-1.3b,1024,gemm,fc2,8,3,370.5280125141144,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,attention,attention,8,3,152.5759994983673,143822848,148149248,4326400,4194304
facebook/opt-1.3b,1024,gemm,q_proj,8,4,154.62400019168854,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,k_proj,8,4,152.44799852371216,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,v_proj,8,4,151.64799988269806,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,out_proj,8,4,151.42400562763214,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,gemm,fc1,8,4,430.81599473953247,143822848,160600064,16777216,16777216
facebook/opt-1.3b,1024,gemm,fc2,8,4,372.51201272010803,143822848,148017152,4194304,4194304
facebook/opt-1.3b,1024,attention,attention,8,4,148.47999811172485,143822848,148149248,4326400,4194304
