model_id,chunk_tokens,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-125m,512,gemm,q_proj,16,0,88.35200220346451,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,k_proj,16,0,83.96799862384796,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,v_proj,16,0,69.76000219583511,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,out_proj,16,0,88.8959988951683,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,fc1,16,0,116.73600226640701,30029312,33699328,3670016,3145728
facebook/opt-125m,512,gemm,fc2,16,0,86.01599931716919,30029312,30815744,786432,786432
facebook/opt-125m,512,attention,attention,16,0,61.43999844789505,30029312,30841344,812032,786432
facebook/opt-125m,512,gemm,q_proj,16,1,67.80800223350525,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,k_proj,16,1,65.69600105285645,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,v_proj,16,1,64.41599875688553,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,out_proj,16,1,62.463998794555664,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,fc1,16,1,105.47199845314026,30029312,33699328,3670016,3145728
facebook/opt-125m,512,gemm,fc2,16,1,83.96799862384796,30029312,30815744,786432,786432
facebook/opt-125m,512,attention,attention,16,1,58.36800113320351,30029312,30841344,812032,786432
facebook/opt-125m,512,gemm,q_proj,16,2,67.58400052785873,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,k_proj,16,2,71.74400240182877,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,v_proj,16,2,63.48799914121628,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,out_proj,16,2,67.58400052785873,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,fc1,16,2,110.59200018644333,30029312,33699328,3670016,3145728
facebook/opt-125m,512,gemm,fc2,16,2,83.74399691820145,30029312,30815744,786432,786432
facebook/opt-125m,512,attention,attention,16,2,60.60799956321716,30029312,30841344,812032,786432
facebook/opt-125m,512,gemm,q_proj,16,3,65.5359998345375,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,k_proj,16,3,61.59999966621399,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,v_proj,16,3,62.463998794555664,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,out_proj,16,3,63.48799914121628,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,fc1,16,3,106.49599879980087,30029312,33699328,3670016,3145728
facebook/opt-125m,512,gemm,fc2,16,3,3025.9199142456055,30029312,30815744,786432,786432
facebook/opt-125m,512,attention,attention,16,3,56.44800141453743,30029312,30841344,812032,786432
facebook/opt-125m,512,gemm,q_proj,16,4,65.60000032186508,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,k_proj,16,4,62.33600154519081,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,v_proj,16,4,62.272001057863235,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,out_proj,16,4,60.447998344898224,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,fc1,16,4,104.3199971318245,30029312,33699328,3670016,3145728
facebook/opt-125m,512,gemm,fc2,16,4,81.69600367546082,30029312,30815744,786432,786432
facebook/opt-125m,512,attention,attention,16,4,56.41600117087364,30029312,30841344,812032,786432
