model_id,chunk_tokens,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-125m,512,gemm,q_proj,32,0,83.80799740552902,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,k_proj,32,0,78.8159966468811,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,v_proj,32,0,68.4799998998642,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,out_proj,32,0,3460.9599113464355,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,fc1,32,0,111.61600053310394,30029312,33699328,3670016,3145728
facebook/opt-125m,512,gemm,fc2,32,0,87.0399996638298,30029312,30815744,786432,786432
facebook/opt-125m,512,attention,attention,32,0,61.43999844789505,30029312,30841344,812032,786432
facebook/opt-125m,512,gemm,q_proj,32,1,68.60800087451935,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,k_proj,32,1,65.5359998345375,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,v_proj,32,1,62.463998794555664,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,out_proj,32,1,62.463998794555664,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,fc1,32,1,105.43999820947647,30029312,33699328,3670016,3145728
facebook/opt-125m,512,gemm,fc2,32,1,84.86399799585342,30029312,30815744,786432,786432
facebook/opt-125m,512,attention,attention,32,1,58.400001376867294,30029312,30841344,812032,786432
facebook/opt-125m,512,gemm,q_proj,32,2,3700.7360458374023,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,k_proj,32,2,72.7040022611618,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,v_proj,32,2,64.51199948787689,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,out_proj,32,2,61.43999844789505,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,fc1,32,2,107.51999914646149,30029312,33699328,3670016,3145728
facebook/opt-125m,512,gemm,fc2,32,2,81.91999793052673,30029312,30815744,786432,786432
facebook/opt-125m,512,attention,attention,32,2,57.34400078654289,30029312,30841344,812032,786432
facebook/opt-125m,512,gemm,q_proj,32,3,72.48000055551529,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,k_proj,32,3,63.26399743556976,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,v_proj,32,3,63.48799914121628,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,out_proj,32,3,61.216000467538834,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,fc1,32,3,107.26399719715118,30029312,33699328,3670016,3145728
facebook/opt-125m,512,gemm,fc2,32,3,82.94399827718735,30029312,30815744,786432,786432
facebook/opt-125m,512,attention,attention,32,3,57.53599852323532,30029312,30841344,812032,786432
facebook/opt-125m,512,gemm,q_proj,32,4,63.48799914121628,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,k_proj,32,4,62.49599903821945,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,v_proj,32,4,60.416001826524734,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,out_proj,32,4,58.36800113320351,30029312,30815744,786432,786432
facebook/opt-125m,512,gemm,fc1,32,4,3708.928108215332,30029312,33699328,3670016,3145728
facebook/opt-125m,512,gemm,fc2,32,4,82.94399827718735,30029312,30815744,786432,786432
facebook/opt-125m,512,attention,attention,32,4,57.34400078654289,30029312,30841344,812032,786432
