model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,timed_iteration,overlap_status,telemetry_ts,telemetry_tier,telemetry_provider,telemetry_status,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,nvml_available,sampling_error,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error,point_id,public_status,failure_kind,failure_cause,raw_output_path
facebook/opt-125m,64,196608,202.4960070848465,152253.662109375,151924.7283935547,328.9337158203125,0,measured,2026-04-15T16:32:22Z,baseline_nvml_pt,nvidia-smi,partial,1.0,35.0,1695.0,7601.0,47.43,,,,,True,,65.0,65.0,65.0,estimated,,pcie-facebook-opt-125m-block-64,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-rerun-20260415-171945-g0-opt125m/raw/points/pcie/pcie-facebook-opt-125m-block-64.csv
facebook/opt-125m,64,196608,328.7679851055145,726.0159850120544,398.3359932899475,327.67999172210693,1,measured,2026-04-15T16:32:22Z,baseline_nvml_pt,nvidia-smi,partial,1.0,35.0,1695.0,7601.0,47.43,,,,,True,,65.0,65.0,65.0,estimated,,pcie-facebook-opt-125m-block-64,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-rerun-20260415-171945-g0-opt125m/raw/points/pcie/pcie-facebook-opt-125m-block-64.csv
facebook/opt-125m,64,196608,196.3520050048828,644.320011138916,369.6640133857727,274.6559977531433,2,measured,2026-04-15T16:32:22Z,baseline_nvml_pt,nvidia-smi,partial,1.0,35.0,1695.0,7601.0,47.43,,,,,True,,65.0,65.0,65.0,estimated,,pcie-facebook-opt-125m-block-64,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-rerun-20260415-171945-g0-opt125m/raw/points/pcie/pcie-facebook-opt-125m-block-64.csv
facebook/opt-125m,64,196608,194.72000002861023,654.1759967803955,366.5919899940491,287.58400678634644,3,measured,2026-04-15T16:32:22Z,baseline_nvml_pt,nvidia-smi,partial,1.0,35.0,1695.0,7601.0,47.43,,,,,True,,65.0,65.0,65.0,estimated,,pcie-facebook-opt-125m-block-64,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-rerun-20260415-171945-g0-opt125m/raw/points/pcie/pcie-facebook-opt-125m-block-64.csv
facebook/opt-125m,64,196608,192.54399836063385,643.1999802589417,374.783992767334,268.41598749160767,4,measured,2026-04-15T16:32:22Z,baseline_nvml_pt,nvidia-smi,partial,1.0,35.0,1695.0,7601.0,47.43,,,,,True,,65.0,65.0,65.0,estimated,,pcie-facebook-opt-125m-block-64,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-rerun-20260415-171945-g0-opt125m/raw/points/pcie/pcie-facebook-opt-125m-block-64.csv
facebook/opt-125m,128,393216,193.59999895095825,153949.92065429688,153612.28942871094,337.6312255859375,0,measured,2026-04-15T16:32:26Z,baseline_nvml_pt,nvidia-smi,partial,0.0,35.0,1695.0,7601.0,48.13,,,,,True,,65.0,65.0,65.0,estimated,,pcie-facebook-opt-125m-block-128,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-rerun-20260415-171945-g0-opt125m/raw/points/pcie/pcie-facebook-opt-125m-block-128.csv
facebook/opt-125m,128,393216,356.7360043525696,680.8000206947327,393.21601390838623,287.58400678634644,1,measured,2026-04-15T16:32:26Z,baseline_nvml_pt,nvidia-smi,partial,0.0,35.0,1695.0,7601.0,48.13,,,,,True,,65.0,65.0,65.0,estimated,,pcie-facebook-opt-125m-block-128,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-rerun-20260415-171945-g0-opt125m/raw/points/pcie/pcie-facebook-opt-125m-block-128.csv
facebook/opt-125m,128,393216,208.0959975719452,651.1359810829163,381.8880021572113,269.24797892570496,2,measured,2026-04-15T16:32:26Z,baseline_nvml_pt,nvidia-smi,partial,0.0,35.0,1695.0,7601.0,48.13,,,,,True,,65.0,65.0,65.0,estimated,,pcie-facebook-opt-125m-block-128,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-rerun-20260415-171945-g0-opt125m/raw/points/pcie/pcie-facebook-opt-125m-block-128.csv
facebook/opt-125m,128,393216,200.32000541687012,617.2800064086914,351.23199224472046,266.04801416397095,3,measured,2026-04-15T16:32:26Z,baseline_nvml_pt,nvidia-smi,partial,0.0,35.0,1695.0,7601.0,48.13,,,,,True,,65.0,65.0,65.0,estimated,,pcie-facebook-opt-125m-block-128,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-rerun-20260415-171945-g0-opt125m/raw/points/pcie/pcie-facebook-opt-125m-block-128.csv
facebook/opt-125m,128,393216,202.01599597930908,617.247998714447,351.20001435279846,266.04798436164856,4,measured,2026-04-15T16:32:26Z,baseline_nvml_pt,nvidia-smi,partial,0.0,35.0,1695.0,7601.0,48.13,,,,,True,,65.0,65.0,65.0,estimated,,pcie-facebook-opt-125m-block-128,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-rerun-20260415-171945-g0-opt125m/raw/points/pcie/pcie-facebook-opt-125m-block-128.csv
