model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,timed_iteration
facebook/opt-6.7b,1024,16777216,1137.5679969787598,147091.46118164062,146619.384765625,472.076416015625,0
facebook/opt-6.7b,1024,16777216,5093.984127044678,12837.88776397705,5993.728160858154,6844.1596031188965,1
facebook/opt-6.7b,1024,16777216,3364.959955215454,2195.359945297241,1402.8799533843994,792.4799919128418,2
facebook/opt-6.7b,1024,16777216,3753.8559436798096,85210.11352539062,83454.9789428711,1755.1345825195312,3
facebook/opt-6.7b,1024,16777216,5974.175930023193,4128.767967224121,3642.5280570983887,486.2399101257324,4
