model_id,sequence_length,block_size,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-125m,8192,256,gemv,q_proj,32,0,144.3839967250824,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,k_proj,32,0,98.52799773216248,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,v_proj,32,0,81.91999793052673,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,out_proj,32,0,84.22400057315826,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,fc1,32,0,85.88799834251404,47864320,47870464,6144,6144
facebook/opt-125m,8192,256,gemv,fc2,32,0,76.99199765920639,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,attention_fetch_compute,,32,0,136.35200262069702,47864320,48259072,394752,394752
facebook/opt-125m,8192,256,reduction_overhead,,32,0,20.479999482631683,48259072,48259072,0,1536
facebook/opt-125m,8192,256,gemv,q_proj,32,1,80.89599758386612,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,k_proj,32,1,82.94399827718735,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,v_proj,32,1,74.75200295448303,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,out_proj,32,1,74.75200295448303,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,fc1,32,1,75.68000257015228,47864320,47870464,6144,6144
facebook/opt-125m,8192,256,gemv,fc2,32,1,74.78400319814682,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,attention_fetch_compute,,32,1,132.09599256515503,47864320,48259072,394752,394752
facebook/opt-125m,8192,256,reduction_overhead,,32,1,19.29599978029728,48259072,48259072,0,1536
facebook/opt-125m,8192,256,gemv,q_proj,32,2,82.17599987983704,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,k_proj,32,2,76.54400169849396,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,v_proj,32,2,73.72800260782242,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,out_proj,32,2,71.68000191450119,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,fc1,32,2,75.77600330114365,47864320,47870464,6144,6144
facebook/opt-125m,8192,256,gemv,fc2,32,2,73.53600114583969,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,attention_fetch_compute,,32,2,118.78400295972824,47864320,48259072,394752,394752
facebook/opt-125m,8192,256,reduction_overhead,,32,2,18.432000651955605,48259072,48259072,0,1536
facebook/opt-125m,8192,256,gemv,q_proj,32,3,78.84799689054489,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,k_proj,32,3,70.94399631023407,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,v_proj,32,3,72.7040022611618,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,out_proj,32,3,70.75200229883194,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,fc1,32,3,72.7040022611618,47864320,47870464,6144,6144
facebook/opt-125m,8192,256,gemv,fc2,32,3,72.67200201749802,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,attention_fetch_compute,,32,3,114.68800157308578,47864320,48259072,394752,394752
facebook/opt-125m,8192,256,reduction_overhead,,32,3,17.40800030529499,48259072,48259072,0,1536
facebook/opt-125m,8192,256,gemv,q_proj,32,4,74.81600344181061,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,k_proj,32,4,72.7040022611618,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,v_proj,32,4,73.72800260782242,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,out_proj,32,4,72.7040022611618,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,fc1,32,4,74.75200295448303,47864320,47870464,6144,6144
facebook/opt-125m,8192,256,gemv,fc2,32,4,71.68000191450119,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,attention_fetch_compute,,32,4,119.87199634313583,47864320,48259072,394752,394752
facebook/opt-125m,8192,256,reduction_overhead,,32,4,18.432000651955605,48259072,48259072,0,1536
