model_id,chunk_tokens,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-2.7b,128,gemm,q_proj,32,0,102.39999741315842,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,k_proj,32,0,324.70399141311646,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,v_proj,32,0,143.26399564743042,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,out_proj,32,0,101.3759970664978,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,fc1,32,0,235.52000522613525,172143616,175682560,3538944,2621440
facebook/opt-2.7b,128,gemm,fc2,32,0,176.12800002098083,172143616,172798976,655360,655360
facebook/opt-2.7b,128,attention,attention,32,0,113.76000195741653,172143616,172816384,672768,655360
facebook/opt-2.7b,128,gemm,q_proj,32,1,90.11200070381165,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,k_proj,32,1,84.99199897050858,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,v_proj,32,1,77.82399654388428,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,out_proj,32,1,78.84799689054489,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,fc1,32,1,202.7519941329956,172143616,175682560,3538944,2621440
facebook/opt-2.7b,128,gemm,fc2,32,1,165.8879965543747,172143616,172798976,655360,655360
facebook/opt-2.7b,128,attention,attention,32,1,69.63200122117996,172143616,172816384,672768,655360
facebook/opt-2.7b,128,gemm,q_proj,32,2,83.83999764919281,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,k_proj,32,2,79.8719972372055,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,v_proj,32,2,92.00000017881393,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,out_proj,32,2,83.96799862384796,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,fc1,32,2,202.59200036525726,172143616,175682560,3538944,2621440
facebook/opt-2.7b,128,gemm,fc2,32,2,165.8879965543747,172143616,172798976,655360,655360
facebook/opt-2.7b,128,attention,attention,32,2,67.58400052785873,172143616,172816384,672768,655360
facebook/opt-2.7b,128,gemm,q_proj,32,3,81.91999793052673,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,k_proj,32,3,76.80000364780426,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,v_proj,32,3,74.87999647855759,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,out_proj,32,3,78.84799689054489,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,fc1,32,3,193.53599846363068,172143616,175682560,3538944,2621440
facebook/opt-2.7b,128,gemm,fc2,32,3,166.9120043516159,172143616,172798976,655360,655360
facebook/opt-2.7b,128,attention,attention,32,3,60.416001826524734,172143616,172816384,672768,655360
facebook/opt-2.7b,128,gemm,q_proj,32,4,80.89599758386612,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,k_proj,32,4,77.82399654388428,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,v_proj,32,4,75.71200281381607,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,out_proj,32,4,77.82399654388428,172143616,172798976,655360,655360
facebook/opt-2.7b,128,gemm,fc1,32,4,191.39200448989868,172143616,175682560,3538944,2621440
facebook/opt-2.7b,128,gemm,fc2,32,4,164.86400365829468,172143616,172798976,655360,655360
facebook/opt-2.7b,128,attention,attention,32,4,56.32000043988228,172143616,172816384,672768,655360
