point_id,model_id,public_status,failure_kind,failure_cause,timed_out,exit_code,raw_output_path,raw_row_count,stdout_log_path,stderr_log_path,block_size
pcie-facebook-opt-125m-block-64,facebook/opt-125m,success,,,False,0,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-ran-dgxspark-smoke/raw/points/pcie/pcie-facebook-opt-125m-block-64.csv,5,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-ran-dgxspark-smoke/logs/pcie-facebook-opt-125m-block-64.stdout.log,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-ran-dgxspark-smoke/logs/pcie-facebook-opt-125m-block-64.stderr.log,64
