model_id,sequence_length,block_size,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-125m,8192,256,gemv,q_proj,8,0,120.83200365304947,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,k_proj,8,0,87.13600039482117,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,v_proj,8,0,77.60000228881836,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,out_proj,8,0,88.06400001049042,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,fc1,8,0,80.89599758386612,47864320,47870464,6144,6144
facebook/opt-125m,8192,256,gemv,fc2,8,0,75.77600330114365,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,attention_fetch_compute,,8,0,3357.759952545166,47864320,47968768,104448,50688
facebook/opt-125m,8192,256,reduction_overhead,,8,0,1181.920051574707,47946240,47952384,6144,1536
facebook/opt-125m,8192,256,gemv,q_proj,8,1,80.89599758386612,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,k_proj,8,1,73.72800260782242,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,v_proj,8,1,70.65600156784058,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,out_proj,8,1,70.52800059318542,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,fc1,8,1,75.77600330114365,47864320,47870464,6144,6144
facebook/opt-125m,8192,256,gemv,fc2,8,1,72.7040022611618,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,attention_fetch_compute,,8,1,4728.831768035889,47864320,47968768,104448,50688
facebook/opt-125m,8192,256,reduction_overhead,,8,1,1198.1760263442993,47946240,47952384,6144,1536
facebook/opt-125m,8192,256,gemv,q_proj,8,2,82.17599987983704,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,k_proj,8,2,74.75200295448303,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,v_proj,8,2,71.96799665689468,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,out_proj,8,2,71.9040036201477,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,fc1,8,2,72.7040022611618,47864320,47870464,6144,6144
facebook/opt-125m,8192,256,gemv,fc2,8,2,70.65600156784058,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,attention_fetch_compute,,8,2,3334.144115447998,47864320,47968768,104448,50688
facebook/opt-125m,8192,256,reduction_overhead,,8,2,1189.8239850997925,47946240,47952384,6144,1536
facebook/opt-125m,8192,256,gemv,q_proj,8,3,79.8719972372055,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,k_proj,8,3,74.75200295448303,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,v_proj,8,3,71.3919997215271,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,out_proj,8,3,70.65600156784058,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,fc1,8,3,74.75200295448303,47864320,47870464,6144,6144
facebook/opt-125m,8192,256,gemv,fc2,8,3,70.62400132417679,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,attention_fetch_compute,,8,3,3356.6720485687256,47864320,47968768,104448,50688
facebook/opt-125m,8192,256,reduction_overhead,,8,3,1193.984031677246,47946240,47952384,6144,1536
facebook/opt-125m,8192,256,gemv,q_proj,8,4,88.86399865150452,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,k_proj,8,4,73.7600028514862,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,v_proj,8,4,70.62400132417679,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,out_proj,8,4,74.46400076150894,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,gemv,fc1,8,4,72.54400104284286,47864320,47870464,6144,6144
facebook/opt-125m,8192,256,gemv,fc2,8,4,71.58400118350983,47864320,47865856,1536,1536
facebook/opt-125m,8192,256,attention_fetch_compute,,8,4,3328.000068664551,47864320,47968768,104448,50688
facebook/opt-125m,8192,256,reduction_overhead,,8,4,1189.8880004882812,47946240,47952384,6144,1536
