model_id,sequence_length,block_size,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-1.3b,2048,256,gemv,q_proj,16,0,143.36000382900238,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,k_proj,16,0,95.23200243711472,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,v_proj,16,0,85.9839990735054,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,out_proj,16,0,91.00800007581711,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,fc1,16,0,108.5439994931221,126021632,126038016,16384,16384
facebook/opt-1.3b,2048,256,gemv,fc2,16,0,113.66400122642517,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,attention_fetch_compute,,16,0,952.3839950561523,126021632,126123520,101888,33792
facebook/opt-1.3b,2048,256,reduction_overhead,,16,0,402.17599272727966,126062592,126076416,13824,4096
facebook/opt-1.3b,2048,256,gemv,q_proj,16,1,88.06400001049042,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,k_proj,16,1,79.8719972372055,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,v_proj,16,1,77.82399654388428,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,out_proj,16,1,84.25600081682205,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,fc1,16,1,104.44799810647964,126021632,126038016,16384,16384
facebook/opt-1.3b,2048,256,gemv,fc2,16,1,111.32799834012985,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,attention_fetch_compute,,16,1,953.4720182418823,126021632,126123520,101888,33792
facebook/opt-1.3b,2048,256,reduction_overhead,,16,1,406.3679873943329,126062592,126076416,13824,4096
facebook/opt-1.3b,2048,256,gemv,q_proj,16,2,89.12000060081482,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,k_proj,16,2,80.89599758386612,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,v_proj,16,2,78.84799689054489,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,out_proj,16,2,77.79199630022049,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,fc1,16,2,104.44799810647964,126021632,126038016,16384,16384
facebook/opt-1.3b,2048,256,gemv,fc2,16,2,110.59200018644333,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,attention_fetch_compute,,16,2,940.0320053100586,126021632,126123520,101888,33792
facebook/opt-1.3b,2048,256,reduction_overhead,,16,2,405.7599902153015,126062592,126076416,13824,4096
facebook/opt-1.3b,2048,256,gemv,q_proj,16,3,86.01599931716919,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,k_proj,16,3,81.11999928951263,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,v_proj,16,3,78.84799689054489,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,out_proj,16,3,76.67200267314911,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,fc1,16,3,101.3759970664978,126021632,126038016,16384,16384
facebook/opt-1.3b,2048,256,gemv,fc2,16,3,111.39199882745743,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,attention_fetch_compute,,16,3,946.1759924888611,126021632,126123520,101888,33792
facebook/opt-1.3b,2048,256,reduction_overhead,,16,3,405.5039882659912,126062592,126076416,13824,4096
facebook/opt-1.3b,2048,256,gemv,q_proj,16,4,86.01599931716919,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,k_proj,16,4,78.84799689054489,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,v_proj,16,4,78.72000336647034,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,out_proj,16,4,79.8719972372055,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,gemv,fc1,16,4,103.13600301742554,126021632,126038016,16384,16384
facebook/opt-1.3b,2048,256,gemv,fc2,16,4,110.43199896812439,126021632,126025728,4096,4096
facebook/opt-1.3b,2048,256,attention_fetch_compute,,16,4,934.9120259284973,126021632,126123520,101888,33792
facebook/opt-1.3b,2048,256,reduction_overhead,,16,4,397.3119854927063,126062592,126076416,13824,4096
