time_ms,sm_utilization,slot_duration_ms,source_schema
106699981.593537,100,46.7435349971056,schema_b
106700028.337072,100,60.2250999957323,schema_b
106700088.562172,100,60.1558369994164,schema_b
106700148.718009,100,56.7322650104761,schema_b
106700205.450274,100,50.7283390015364,schema_b
106700256.178613,100,58.4690669924021,schema_b
106700314.64768,100,55.9626480042934,schema_b
106700370.610328,100,54.1810629963875,schema_b
106700424.791391,100,52.9768369942904,schema_b
106700477.768228,100,49.6641779989004,schema_b
106700527.432406,100,55.5287600010633,schema_b
106700582.961166,100,57.7050179988146,schema_b
106700640.666184,100,61.3007650077343,schema_b
106700701.966949,100,46.5143509954214,schema_b
106700748.4813,100,42.0855939984322,schema_b
106700790.566894,100,56.5717370063066,schema_b
106700847.138631,100,57.3932259976864,schema_b
106700904.531857,100,37.9394939988852,schema_b
106700942.471351,100,42.3084110021591,schema_b
106700984.779762,100,52.679093003273,schema_b
106701037.458855,100,52.036691993475,schema_b
106701089.495547,100,48.0638400018215,schema_b
106701137.559387,100,54.6267590075731,schema_b
106701192.186146,100,36.107587993145,schema_b
106701228.293734,100,45.1482540071011,schema_b
106701273.441988,100,56.3088079988956,schema_b
106701329.750796,100,58.1476429998875,schema_b
106701387.898439,100,59.0338670015335,schema_b
106701446.932306,100,55.546183988452,schema_b
106701502.47849,100,62.802575007081,schema_b
106701565.281065,100,57.7286179959774,schema_b
106701623.009683,100,57.5727619975805,schema_b
106701680.582445,100,55.0219110101461,schema_b
106701735.604356,100,52.843573987484,schema_b
106701788.44793,100,55.2473830133677,schema_b
106701843.695313,100,59.0490029901266,schema_b
106701902.744316,100,44.8855009973049,schema_b
106701947.629817,100,55.0488880127668,schema_b
106702002.678705,100,59.9691159874201,schema_b
106702062.647821,100,58.8759790062904,schema_b
106702121.5238,100,55.4604880064726,schema_b
106702176.984288,100,43.5893559902906,schema_b
106702220.573644,100,45.3884450048208,schema_b
106702265.962089,100,60.7031649947166,schema_b
106702326.665254,100,61.152621999383,schema_b
106702387.817876,100,48.0297280102968,schema_b
106702435.847604,100,58.6657389998436,schema_b
106702494.513343,100,56.5622489899397,schema_b
106702551.075592,100,54.3142940104008,schema_b
106702605.389886,100,51.2462119907141,schema_b
106702656.636098,100,38.7271109968424,schema_b
106702695.363209,100,55.5370310097933,schema_b
106702750.90024,100,48.002832993865,schema_b
106702798.903073,100,56.4311120063066,schema_b
106702855.334185,100,55.4082319885492,schema_b
106702910.742417,100,46.676671013236,schema_b
106702957.419088,100,41.3005849868059,schema_b
106702998.719673,100,48.1538410037756,schema_b
106703046.873514,100,57.563449010253,schema_b
106703104.436963,100,60.8979659974575,schema_b
106703165.334929,100,58.6558019965887,schema_b
106703223.990731,100,57.1235300004482,schema_b
106703281.114261,100,65.5531699955463,schema_b
106703346.667431,100,57.6594489961863,schema_b
106703404.32688,100,59.5581880062819,schema_b
106703463.885068,100,56.0122800022364,schema_b
106703519.897348,100,58.0779149979353,schema_b
106703577.975263,100,58.39492200315,schema_b
106703636.370185,100,77.1012939959764,schema_b
106703713.471479,100,84.710292994976,schema_b
106703798.181772,100,73.7468740046024,schema_b
106703871.928646,100,56.4302010089159,schema_b
106703928.358847,100,55.0008229911327,schema_b
106703983.35967,100,48.5959360003471,schema_b
106704031.955606,100,51.9391890019178,schema_b
106704083.894795,100,38.3920540064573,schema_b
106704122.286849,100,36.1062439978123,schema_b
106704158.393093,100,36.2608369886875,schema_b
106704194.65393,100,41.4722330123186,schema_b
106704236.126163,100,47.7510239928961,schema_b
106704283.877187,100,58.9865390062332,schema_b
106704342.863726,100,61.0352459996939,schema_b
106704403.898972,100,73.7040899991989,schema_b
106704477.603062,100,74.5337059944868,schema_b
106704552.136768,100,75.664268001914,schema_b
106704627.801036,100,78.3100470006466,schema_b
106704706.111083,100,76.2966520041227,schema_b
106704782.407735,100,69.8542789965868,schema_b
106704852.262014,100,71.1286469995975,schema_b
106704923.390661,100,74.2930179983377,schema_b
106704997.683679,100,74.3981710076332,schema_b
106705072.08185,100,77.8809739947319,schema_b
106705149.962824,100,2151.58869999647,schema_b
106707301.551524,100,3.20742800831795,schema_b
106707304.758952,100,3.21859499812126,schema_b
106707307.977547,100,27.475210994482,schema_b
106707335.452758,100,14.6586869955063,schema_b
106707350.111445,100,3.77605199813843,schema_b
106707353.887497,100,3.14051499962807,schema_b
106707357.028012,100,4.34883600473404,schema_b
106707361.376848,100,22.3113989979029,schema_b
106707383.688247,100,14.9864149987698,schema_b
106707398.674662,100,3.26224300265312,schema_b
106707401.936905,100,4.72320500016212,schema_b
106707406.66011,100,3.60043500363827,schema_b
106707410.260545,100,20.9545650035143,schema_b
106707431.21511,100,3.39789199829102,schema_b
106707434.613002,100,3.72416299581528,schema_b
106707438.337165,100,4.45827700197697,schema_b
106707442.795442,100,15.0284949988127,schema_b
106707457.823937,100,4.5656850039959,schema_b
106707462.389622,100,17.9376019984484,schema_b
106707480.327224,100,3.91473899781704,schema_b
106707484.241963,100,3.86806799471378,schema_b
106707488.110031,100,6.81663100421429,schema_b
106707494.926662,100,4.45778100192547,schema_b
106707499.384443,100,15.2954069972038,schema_b
106707514.67985,100,3.98595599830151,schema_b
106707518.665806,100,3.53254701197147,schema_b
106707522.198353,100,13.4200779944658,schema_b
106707535.618431,100,11.4585389941931,schema_b
106707547.07697,100,3.35986000299454,schema_b
106707550.43683,100,6.74586200714111,schema_b
106707557.182692,100,3.51185999810696,schema_b
106707560.694552,100,46.8906229883432,schema_b
106707607.585175,100,30.0092780143023,schema_b
106707637.594453,100,44.7078369855881,schema_b
106707682.30229,100,31.4929430037737,schema_b
106707713.795233,100,45.8838540017605,schema_b
106707759.679087,100,29.3436139971018,schema_b
106707789.022701,100,43.0370510071516,schema_b
106707832.059752,100,29.6806849986315,schema_b
106707861.740437,100,46.6262869983912,schema_b
106707908.366724,100,29.0041889995337,schema_b
106707937.370913,100,41.415977999568,schema_b
106707978.786891,100,25.5631290078163,schema_b
106708004.35002,100,46.8659669905901,schema_b
106708051.215987,100,30.6374550014734,schema_b
106708081.853442,100,44.824956998229,schema_b
106708126.678399,100,26.9551950097084,schema_b
106708153.633594,100,50.3003539890051,schema_b
106708203.933948,100,31.3709589987993,schema_b
106708235.304907,100,42.3714670091867,schema_b
106708277.676374,100,28.2873239964247,schema_b
106708305.963698,100,50.2932820022106,schema_b
106708356.25698,100,30.4354390054941,schema_b
106708386.692419,100,50.4192499965429,schema_b
106708437.111669,100,29.7881579995155,schema_b
106708466.899827,100,45.2887979894876,schema_b
106708512.188625,100,29.5699010044336,schema_b
106708541.758526,100,44.9376450031996,schema_b
106708586.696171,100,30.413791000843,schema_b
106708617.109962,100,46.0045100003481,schema_b
106708663.114472,100,34.23678599298,schema_b
106708697.351258,100,47.0279190093279,schema_b
106708744.379177,100,29.9067979902029,schema_b
106708774.285975,100,43.4430830031633,schema_b
106708817.729058,100,29.7130379974842,schema_b
106708847.442096,100,44.1732760071754,schema_b
106708891.615372,100,28.6629250049591,schema_b
106708920.278297,100,46.6862069964409,schema_b
106708966.964504,100,26.858442991972,schema_b
106708993.822947,100,45.7786850035191,schema_b
106709039.601632,100,28.3210529983044,schema_b
106709067.922685,100,47.5463670045137,schema_b
106709115.469052,100,31.1346070021391,schema_b
106709146.603659,100,42.289146989584,schema_b
106709188.892806,100,28.4713080078363,schema_b
106709217.364114,100,43.7136760056019,schema_b
106709261.07779,100,27.6399319916964,schema_b
106709288.717722,100,46.0862540006638,schema_b
106709334.803976,100,35.0772349983454,schema_b
106709369.881211,100,44.1917880028486,schema_b
106709414.072999,100,32.6570409983397,schema_b
106709446.73004,100,43.4601709991693,schema_b
106709490.190211,100,30.6901109963655,schema_b
106709520.880322,100,45.1671970039606,schema_b
106709566.047519,100,27.9390200078487,schema_b
106709593.986539,100,47.1358229964972,schema_b
106709641.122362,100,28.9373890012503,schema_b
106709670.059751,100,44.9026689976454,schema_b
106709714.96242,100,30.5430230051279,schema_b
106709745.505443,100,42.8306659907103,schema_b
106709788.336109,100,27.1668120026588,schema_b
106709815.502921,100,43.6027629971504,schema_b
106709859.105684,100,27.8242679983377,schema_b
106709886.929952,100,45.5501900017262,schema_b
106709932.480142,100,27.4023310095072,schema_b
106709959.882473,100,44.2631319910288,schema_b
106710004.145605,100,28.6029729992151,schema_b
106710032.748578,100,45.1825409978628,schema_b
106710077.931119,100,31.2059030085802,schema_b
106710109.137022,100,47.1957269906998,schema_b
106710156.332749,100,32.072272002697,schema_b
106710188.405021,100,44.7823490053415,schema_b
106710233.18737,100,30.3857109993696,schema_b
106710263.573081,100,43.816554993391,schema_b
106710307.389636,100,28.9239329993725,schema_b
106710336.313569,100,43.7512760013342,schema_b
106710380.064845,100,32.0186720043421,schema_b
106710412.083517,100,50.2670100033283,schema_b
106710462.350527,100,27.1792600005865,schema_b
106710489.529787,100,47.7306549996138,schema_b
106710537.260442,100,31.681503996253,schema_b
106710568.941946,100,49.6187050044537,schema_b
106710618.560651,100,36.5642289966345,schema_b
106710655.12488,100,44.3649560064077,schema_b
106710699.489836,100,29.9006859958172,schema_b
106710729.390522,100,42.6769710034132,schema_b
106710772.067493,100,29.139308989048,schema_b
106710801.206802,100,42.829819008708,schema_b
106710844.036621,100,33.1170889884233,schema_b
106710877.15371,100,45.3115330040455,schema_b
106710922.465243,100,27.7823320031166,schema_b
106710950.247575,100,40.6641210019588,schema_b
106710990.911696,100,26.629242002964,schema_b
106711017.540938,100,44.7455969899893,schema_b
106711062.286535,100,29.2002689987421,schema_b
106711091.486804,100,45.653982013464,schema_b
106711137.140786,100,31.1029269993305,schema_b
106711168.243713,100,41.9374979883432,schema_b
106711210.181211,100,30.1767340004444,schema_b
106711240.357945,100,45.6577740013599,schema_b
106711286.015719,100,29.0237250030041,schema_b
106711315.039444,100,43.6821710020304,schema_b
106711358.721615,100,31.8633279949427,schema_b
106711390.584943,100,45.0196290016174,schema_b
106711435.604572,100,31.0107990056276,schema_b
106711466.615371,100,3.42771500349045,schema_b
106711470.043086,100,3.7202439904213,schema_b
106711473.76333,100,37.7693980038166,schema_b
106711511.532728,100,35.764643996954,schema_b
106711547.297372,100,35.9230110049248,schema_b
106711583.220383,100,36.6640689969063,schema_b
106711619.884452,100,36.6251730024815,schema_b
106711656.509625,100,37.815750002861,schema_b
106711694.325375,100,36.7467239946127,schema_b
106711731.072099,100,36.0312680006027,schema_b
106711767.103367,100,33.3133450001478,schema_b
106711800.416712,100,32.9139370024204,schema_b
106711833.330649,100,33.7971699982882,schema_b
106711867.127819,100,33.2270569950342,schema_b
106711900.354876,100,36.9678770005703,schema_b
106711937.322753,100,33.6691700071096,schema_b
106711970.991923,100,32.8044009953737,schema_b
106712003.796324,100,37.6368689984083,schema_b
106712041.433193,100,40.7308409959078,schema_b
106712082.164034,100,35.6989950090647,schema_b
106712117.863029,100,37.17079000175,schema_b
106712155.033819,100,39.5225669890642,schema_b
106712194.556386,100,37.0046770125628,schema_b
106712231.561063,100,41.7628419995308,schema_b
106712273.323905,100,36.5923239886761,schema_b
106712309.916229,100,37.694198012352,schema_b
106712347.610427,100,37.9942299872637,schema_b
106712385.604657,100,35.422867000103,schema_b
106712421.027524,100,33.4239220023155,schema_b
106712454.451446,100,37.1410290002823,schema_b
106712491.592475,100,34.776097998023,schema_b
106712526.368573,100,39.3326480090618,schema_b
106712565.701221,100,34.1603699922562,schema_b
106712599.861591,100,33.5951849967241,schema_b
106712633.456776,100,34.480451002717,schema_b
106712667.937227,100,36.0801800042391,schema_b
106712704.017407,100,32.9180970042944,schema_b
106712736.935504,100,35.7607389986515,schema_b
106712772.696243,100,37.6948380023241,schema_b
106712810.391081,100,35.329746991396,schema_b
106712845.720828,100,34.9046910107136,schema_b
106712880.625519,100,37.2927249968052,schema_b
106712917.918244,100,35.0323230028152,schema_b
106712952.950567,100,36.2159569859505,schema_b
106712989.166524,100,36.5992680042982,schema_b
106713025.765792,100,42.0397219955921,schema_b
106713067.805514,100,34.2283380031586,schema_b
106713102.033852,100,39.0290150046349,schema_b
106713141.062867,100,45.4878059923649,schema_b
106713186.550673,100,33.8546730130911,schema_b
106713220.405346,100,38.5738629996777,schema_b
106713258.979209,100,39.9222319871187,schema_b
106713298.901441,100,33.7416970133781,schema_b
106713332.643138,100,34.8320829868317,schema_b
106713367.475221,100,31.7980640083551,schema_b
106713399.273285,100,37.6152530014515,schema_b
106713436.888538,100,37.1635890007019,schema_b
106713474.052127,100,35.239843994379,schema_b
106713509.291971,100,35.8801790028811,schema_b
106713545.17215,100,38.3331429958344,schema_b
106713583.505293,100,34.8999070078135,schema_b
106713618.4052,100,37.7109970003366,schema_b
106713656.116197,100,36.6211569905281,schema_b
106713692.737354,100,39.4510949999094,schema_b
106713732.188449,100,35.0857470035553,schema_b
106713767.274196,100,32.4543199986219,schema_b
106713799.728516,100,33.9350900053978,schema_b
106713833.663606,100,58.5807150006294,schema_b
106713892.244321,100,65.0994409918785,schema_b
106713957.343762,100,60.2348760068417,schema_b
106714017.578638,100,63.5631029903889,schema_b
106714081.141741,100,33.1411850005388,schema_b
106714114.282926,100,32.5139050036669,schema_b
106714146.796831,100,48.6761440038681,schema_b
106714195.472975,100,34.393265992403,schema_b
106714229.866241,100,32.4823210090399,schema_b
106714262.348562,100,38.9919430017471,schema_b
106714301.340505,100,36.0823079943657,schema_b
106714337.422813,100,44.3451960086823,schema_b
106714381.768009,100,37.7528219968081,schema_b
106714419.520831,100,36.3295079916716,schema_b
106714455.850339,100,34.4726100116968,schema_b
106714490.322949,100,35.7999239861965,schema_b
106714526.122873,100,34.7090110033751,schema_b
106714560.831884,100,45.0209719985723,schema_b
106714605.852856,100,34.0617630034685,schema_b
106714639.914619,100,38.4711579978466,schema_b
106714678.385777,100,35.8803080022335,schema_b
106714714.266085,100,47.8247829973698,schema_b
106714762.090868,100,37.1043410003185,schema_b
106714799.195209,100,37.3182460069656,schema_b
106714836.513455,100,36.2496040016413,schema_b
106714872.763059,100,31.2559029906988,schema_b
106714904.018962,100,49.821313008666,schema_b
106714953.840275,100,57.5672899931669,schema_b
106715011.407565,100,50.545138001442,schema_b
106715061.952703,100,54.9183430075645,schema_b
106715116.871046,100,49.2082409858704,schema_b
106715166.079287,100,51.5237950086594,schema_b
106715217.603082,100,51.988051995635,schema_b
106715269.591134,100,50.77771499753,schema_b
106715320.368849,100,59.5494990050793,schema_b
106715379.918348,100,52.3131719976664,schema_b
106715432.23152,100,50.3805949985981,schema_b
106715482.612115,100,55.6911109983921,schema_b
106715538.303226,100,56.5476400107145,schema_b
106715594.850866,100,49.6692979931831,schema_b
106715644.520164,100,50.780291005969,schema_b
106715695.300455,100,54.0655889958143,schema_b
106715749.366044,100,54.0159900039434,schema_b
106715803.382034,100,49.6574739962816,schema_b
106715853.039508,100,46.6499499976635,schema_b
106715899.689458,100,46.5889109969139,schema_b
106715946.278369,100,2135.50705400109,schema_b
106718081.785423,100,85.5290770083666,schema_b
106718167.3145,100,18.1246419996023,schema_b
106718185.439142,100,20.4206129908562,schema_b
106718205.859755,100,5.30373300611973,schema_b
106718211.163488,100,4.70477299392223,schema_b
106718215.868261,100,4.60117200016975,schema_b
106718220.469433,100,41.8902500122786,schema_b
106718262.359683,100,4.56755699217319,schema_b
106718266.92724,100,5.06314100325108,schema_b
106718271.990381,100,4.71886800229549,schema_b
106718276.709249,100,26.4879629909992,schema_b
106718303.197212,100,5.09645301103592,schema_b
106718308.293665,100,5.05795699357986,schema_b
106718313.351622,100,5.18581299483776,schema_b
106718318.537435,100,5.00157301127911,schema_b
106718323.539008,100,16.1104639917612,schema_b
106718339.649472,100,9.66493800282478,schema_b
106718349.31441,100,25.9529369920492,schema_b
106718375.267347,100,5.04502901434898,schema_b
106718380.312376,100,5.17957299947739,schema_b
106718385.491949,100,10.5365389883518,schema_b
106718396.028488,100,5.60384599864483,schema_b
106718401.632334,100,24.5149520039558,schema_b
106718426.147286,100,5.47942900657654,schema_b
106718431.626715,100,5.15330199897289,schema_b
106718436.780017,100,33.557409003377,schema_b
106718470.337426,100,4.4237479865551,schema_b
106718474.761174,100,4.46021300554276,schema_b
106718479.221387,100,5.6798290014267,schema_b
106718484.901216,100,55.4329839944839,schema_b
106718540.3342,100,48.6907680034637,schema_b
106718589.024968,100,63.860784009099,schema_b
106718652.885752,100,50.0775849968195,schema_b
106718702.963337,100,53.4063419997692,schema_b
106718756.369679,100,52.9596039950848,schema_b
106718809.329283,100,51.9807080030441,schema_b
106718861.309991,100,47.2759989947081,schema_b
106718908.58599,100,53.2335250079632,schema_b
106718961.819515,100,51.3750270009041,schema_b
106719013.194542,100,50.9127710014582,schema_b
106719064.107313,100,57.8031449913979,schema_b
106719121.910458,100,51.8590440005064,schema_b
106719173.769502,100,51.6380989998579,schema_b
106719225.407601,100,49.8553619980812,schema_b
106719275.262963,100,58.7528420090675,schema_b
106719334.015805,100,65.4773129969835,schema_b
106719399.493118,100,53.9117819964886,schema_b
106719453.4049,100,53.0954769998789,schema_b
106719506.500377,100,52.7571720033884,schema_b
106719559.257549,100,51.1073630005121,schema_b
106719610.364912,100,50.1223219931126,schema_b
106719660.487234,100,56.6401360034943,schema_b
106719717.12737,100,10.3881379961967,schema_b
106719727.515508,100,5.09830901026726,schema_b
106719732.613817,100,36.8457009941339,schema_b
106719769.459518,100,67.439539000392,schema_b
106719836.899057,100,36.8301649987698,schema_b
106719873.729222,100,58.9244740009308,schema_b
106719932.653696,100,36.6804369986057,schema_b
106719969.334133,100,54.341958001256,schema_b
106720023.676091,100,41.1641689985991,schema_b
106720064.84026,100,61.3653730005026,schema_b
106720126.205633,100,40.1214479953051,schema_b
106720166.327081,100,59.355643004179,schema_b
106720225.682724,100,40.8011920005083,schema_b
106720266.483916,100,63.3319350033998,schema_b
106720329.815851,100,39.4947749972343,schema_b
106720369.310626,100,59.3543789982796,schema_b
106720428.665005,100,40.1697359979153,schema_b
106720468.834741,100,67.1116670072079,schema_b
106720535.946408,100,41.1488730013371,schema_b
106720577.095281,100,61.6162529885769,schema_b
106720638.711534,100,41.885194003582,schema_b
106720680.596728,100,60.3800280094147,schema_b
106720740.976756,100,42.6159139871597,schema_b
106720783.59267,100,60.0517400056124,schema_b
106720843.64441,100,41.7656729966402,schema_b
106720885.410083,100,55.4339750111103,schema_b
106720940.844058,100,39.8417519927025,schema_b
106720980.68581,100,60.8700280040503,schema_b
106721041.555838,100,44.8855969905853,schema_b
106721086.441435,100,61.1588129997253,schema_b
106721147.600248,100,39.4353990107775,schema_b
106721187.035647,100,67.8136669993401,schema_b
106721254.849314,100,44.0593559890985,schema_b
106721298.90867,100,57.8784890025854,schema_b
106721356.787159,100,43.9961239993572,schema_b
106721400.783283,100,68.4922759979963,schema_b
106721469.275559,100,37.5166130065918,schema_b
106721506.792172,100,62.3874379992485,schema_b
106721569.17961,100,39.556311994791,schema_b
106721608.735922,100,64.1144630014896,schema_b
106721672.850385,100,37.0477810055017,schema_b
106721709.898166,100,61.5155330002308,schema_b
106721771.413699,100,44.1459800004959,schema_b
106721815.559679,100,59.9314839988947,schema_b
106721875.491163,100,47.5007990002632,schema_b
106721922.991962,100,58.2168899923563,schema_b
106721981.208852,100,35.9520510137081,schema_b
106722017.160903,100,58.0964579880238,schema_b
106722075.257361,100,24.6949200034142,schema_b
106722099.952281,100,5.53779800236225,schema_b
106722105.490079,100,5.05122099816799,schema_b
106722110.5413,100,4.27045200765133,schema_b
106722114.811752,100,65.3574409931898,schema_b
106722180.169193,100,27.1646990031004,schema_b
106722207.333892,100,9.1064729988575,schema_b
106722216.440365,100,58.4077859967947,schema_b
106722274.848151,100,15.0980309993029,schema_b
106722289.946182,100,4.60365299880505,schema_b
106722294.549835,100,5.81069301068783,schema_b
106722300.360528,100,4.82787699997425,schema_b
106722305.188405,100,72.7439759969711,schema_b
106722377.932381,100,28.9099009931087,schema_b
106722406.842282,100,22.5496550053358,schema_b
106722429.391937,100,74.8882499933243,schema_b
106722504.280187,100,19.7963560074568,schema_b
106722524.076543,100,8.92704799771309,schema_b
106722533.003591,100,82.4248979985714,schema_b
106722615.428489,100,20.6895889937878,schema_b
106722636.118078,100,9.99436201155186,schema_b
106722646.11244,100,72.483015999198,schema_b
106722718.595456,100,21.1907410025597,schema_b
106722739.786197,100,15.7212149947882,schema_b
106722755.507412,100,71.9052079916,schema_b
106722827.41262,100,18.7002100050449,schema_b
106722846.11283,100,8.39520899951458,schema_b
106722854.508039,100,73.5548570007086,schema_b
106722928.062896,100,19.2442589998245,schema_b
106722947.307155,100,9.01034499704838,schema_b
106722956.3175,100,78.5999810099602,schema_b
106723034.917481,100,19.3850599974394,schema_b
106723054.302541,100,12.066187992692,schema_b
106723066.368729,100,75.27200999856,schema_b
106723141.640739,100,19.76859600842,schema_b
106723161.409335,100,10.7456109970808,schema_b
106723172.154946,100,73.5900570005178,schema_b
106723245.745003,100,17.7749129980803,schema_b
106723263.519916,100,9.80250599980354,schema_b
106723273.322422,100,71.0559110045433,schema_b
106723344.378333,100,26.8894499987364,schema_b
106723371.267783,100,9.68332199752331,schema_b
106723380.951105,100,74.0609689950943,schema_b
106723455.012074,100,22.3090620040894,schema_b
106723477.321136,100,9.43002599477768,schema_b
106723486.751162,100,69.3964370042086,schema_b
106723556.147599,100,21.4150130003691,schema_b
106723577.562612,100,8.30960799753666,schema_b
106723585.87222,100,66.7435380071402,schema_b
106723652.615758,100,20.6402609944344,schema_b
106723673.256019,100,14.5582859963179,schema_b
106723687.814305,100,81.7464810013771,schema_b
106723769.560786,100,21.2429970055819,schema_b
106723790.803783,100,9.32674600183964,schema_b
106723800.130529,100,75.0721540004015,schema_b
106723875.202683,100,21.7833340018988,schema_b
106723896.986017,100,10.2408580034971,schema_b
106723907.226875,100,80.0664149969816,schema_b
106723987.29329,100,24.156967997551,schema_b
106724011.450258,100,10.8727470040321,schema_b
106724022.323005,100,102.568838000298,schema_b
106724124.891843,100,48.6160959899426,schema_b
106724173.507939,100,19.9226600080729,schema_b
106724193.430599,100,111.031598001719,schema_b
106724304.462197,100,23.474662989378,schema_b
106724327.93686,100,10.8672590106726,schema_b
106724338.804119,100,72.6170479953289,schema_b
106724411.421167,100,21.66858099401,schema_b
106724433.089748,100,12.2533250004053,schema_b
106724445.343073,100,74.354169011116,schema_b
106724519.697242,100,18.080529987812,schema_b
106724537.777772,100,10.9258670061827,schema_b
106724548.703639,100,76.5418359935284,schema_b
106724625.245475,100,23.3565510064363,schema_b
106724648.602026,100,9.9570659995079,schema_b
106724658.559092,100,77.5825729966164,schema_b
106724736.141665,100,23.4653510004282,schema_b
106724759.607016,100,10.2478180080652,schema_b
106724769.854834,100,71.8291429877281,schema_b
106724841.683977,100,19.871652007103,schema_b
106724861.555629,100,9.76536999642849,schema_b
106724871.320999,100,91.1245699971914,schema_b
106724962.445569,100,35.2096510082483,schema_b
106724997.65522,100,14.75156699121,schema_b
