model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,timed_iteration
facebook/opt-125m,1024,3145728,308.3840012550354,164163.29956054688,163793.91479492188,369.384765625,0
facebook/opt-125m,1024,3145728,553.5680055618286,790.3680205345154,480.25599122047424,310.11202931404114,1
facebook/opt-125m,1024,3145728,394.75199580192566,647.167980670929,371.71199917793274,275.4559814929962,2
facebook/opt-125m,1024,3145728,301.60000920295715,642.0480012893677,362.7519905567169,279.29601073265076,3
facebook/opt-125m,1024,3145728,303.6159873008728,687.3599886894226,400.38400888442993,286.9759798049927,4
