model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,timed_iteration
facebook/opt-125m,512,1572864,659.6159934997559,158875.57983398438,158515.39611816406,360.1837158203125,0
facebook/opt-125m,512,1572864,366.91200733184814,724.9600291252136,436.2240135669708,288.7360155582428,1
facebook/opt-125m,512,1572864,360.1920008659363,636.9280219078064,364.73599076271057,272.1920311450958,2
facebook/opt-125m,512,1572864,446.78398966789246,607.2319746017456,345.08800506591797,262.14396953582764,3
facebook/opt-125m,512,1572864,228.60799729824066,608.0639958381653,337.92001008987427,270.143985748291,4
