model_id,sequence_length,block_size,sm_ai_partition,decode_mode,decode_max_gemv_us,attention_fetch_compute_us,reduction_overhead_us,decode_workspace_bytes,decode_parked_activation_bytes,telemetry_tier,telemetry_provider,telemetry_status,nvml_available,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error
facebook/opt-125m,1024,64,8,pcie_async,190.46400487422943,126.77119821310043,20.262399688363075,50688,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,59.65,0.1904640048742294,24.6953125,24.6953125,0.04833984375,56.500000000000014,71.34,56.05,estimated,
facebook/opt-125m,1024,64,8,vram,161.79199516773224,162.84800171852112,22.419200092554092,50688,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,65.08,0.2508800029754638,24.6953125,24.6953125,0.04833984375,57.96,69.74999999999999,57.04,estimated,
facebook/opt-125m,1024,64,16,pcie_async,107.35999792814256,122.39360213279724,21.849599853157997,50688,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,65.8,0.1309120059013366,24.6953125,24.6953125,0.04833984375,61.0,68.88000000000001,60.8,estimated,
facebook/opt-125m,1024,64,16,vram,158.720001578331,152.48639583587646,20.870399475097656,50688,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,65.47,0.2168959975242614,24.6953125,24.6953125,0.04833984375,62.56,67.5,62.56,estimated,
facebook/opt-125m,1024,64,24,pcie_async,416.76801443099976,178.425595164299,21.15199975669384,50688,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,8001.0,66.39,0.41676801443099964,24.6953125,24.6953125,0.04833984375,65.5,66.42000000000002,65.55,estimated,
facebook/opt-125m,1024,64,24,vram,148.47999811172485,128.96640002727509,19.705600291490555,50688,1536,baseline_nvml_pt,nvidia-smi,ok,True,1.0,35.0,1695.0,7601.0,66.23,0.1484799981117248,24.6953125,24.6953125,0.04833984375,67.16,65.25,68.08,estimated,
facebook/opt-125m,1024,64,32,pcie_async,156.67200088500977,139.67360258102417,22.13759981095791,50688,1536,baseline_nvml_pt,nvidia-smi,ok,True,5.0,35.0,1695.0,7601.0,61.67,0.1628160029649734,24.6953125,24.6953125,0.04833984375,70.0,63.960000000000015,70.3,estimated,
facebook/opt-125m,1024,64,32,vram,133.12000036239624,123.94880205392838,19.999999925494194,50688,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,66.13,0.1340799927711486,24.6953125,24.6953125,0.04833984375,71.76,63.0,73.6,estimated,
facebook/opt-125m,1024,128,8,pcie_async,142.07999408245087,127.99359858036041,20.531199872493744,50688,1536,baseline_nvml_pt,nvidia-smi,ok,True,5.0,35.0,1695.0,7601.0,65.21,0.1463039964437484,24.6953125,24.6953125,0.04833984375,56.500000000000014,70.905,56.05,estimated,
facebook/opt-125m,1024,128,8,vram,3080.2559852600098,123.24479818344116,19.251200184226036,50688,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,65.83,3.0802559852600098,24.6953125,24.6953125,0.04833984375,58.275,69.3625,57.040000000000006,estimated,
facebook/opt-125m,1024,128,16,pcie_async,154.84799444675446,128.83839905261993,20.095999538898468,50688,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,8001.0,66.06,0.1548479944467544,24.6953125,24.6953125,0.04833984375,61.0,68.46000000000001,60.8,estimated,
facebook/opt-125m,1024,128,16,vram,145.4080045223236,124.27520155906677,19.24479976296425,50688,1536,baseline_nvml_pt,nvidia-smi,ok,True,7.0,35.0,1695.0,8001.0,66.0,0.1454080045223236,24.6953125,24.6953125,0.04833984375,62.89999999999999,67.125,62.56,estimated,
facebook/opt-125m,1024,128,24,pcie_async,122.8799968957901,122.31040149927139,19.468799605965614,50688,1536,baseline_nvml_pt,nvidia-smi,ok,True,1.0,35.0,1695.0,7601.0,66.31,0.1261759996414184,24.6953125,24.6953125,0.04833984375,65.5,66.01500000000001,65.55,estimated,
facebook/opt-125m,1024,128,24,vram,160.76800227165222,132.915198802948,21.81759998202324,50688,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,65.65,0.1607680022716522,24.6953125,24.6953125,0.04833984375,67.52499999999999,64.8875,68.08000000000001,estimated,
