model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,timed_iteration
facebook/opt-125m,64,196608,194.65599954128265,206662.65869140625,206335.9375,326.72119140625,0
facebook/opt-125m,64,196608,313.27998638153076,663.7759804725647,371.5839982032776,292.1919822692871,1
facebook/opt-125m,64,196608,196.3520050048828,681.8240284919739,408.80000591278076,273.0240225791931,2
facebook/opt-125m,64,196608,194.4960057735443,615.4239773750305,344.31999921798706,271.10397815704346,3
facebook/opt-125m,64,196608,193.2159960269928,630.5279731750488,366.8479919433594,263.67998123168945,4
