model_id,chunk_tokens,sm_ai_partition,max_input_tokens,prefill_max_gemm_us,prefill_workspace_bytes,prefill_parked_activation_bytes,telemetry_tier,telemetry_provider,telemetry_status,nvml_available,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error
facebook/opt-125m,64,8,1024,136.1600011587143,393216,393216,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,61.36,0.1361600011587143,23.76318359375,23.76318359375,0.375,71.1,70.0,62.1,estimated,
facebook/opt-125m,64,16,1024,165.8879965543747,393216,393216,baseline_nvml_pt,nvidia-smi,ok,True,6.0,35.0,1695.0,8001.0,62.25,0.1658879965543747,23.76318359375,23.76318359375,0.375,77.40000000000002,63.84000000000002,69.0,estimated,
facebook/opt-125m,64,24,1024,153.53600680828094,393216,393216,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,61.92000000000001,0.1535360068082809,23.76318359375,23.76318359375,0.375,83.69999999999999,57.680000000000014,75.90000000000002,estimated,
facebook/opt-125m,64,32,1024,5100.543975830078,393216,393216,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,61.92999999999999,5.100543975830078,23.76318359375,23.76318359375,0.375,90.0,51.52000000000001,82.80000000000001,estimated,
facebook/opt-125m,128,8,1024,128.00000607967377,786432,786432,baseline_nvml_pt,nvidia-smi,ok,True,1.0,35.0,1695.0,7601.0,62.30000000000001,0.1280000060796737,24.88818359375,24.88818359375,0.75,75.05000000000001,66.25000000000001,64.80000000000001,estimated,
facebook/opt-125m,128,16,1024,121.85599654912949,786432,786432,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,8001.0,62.67000000000001,0.12185599654912942,24.88818359375,24.88818359375,0.75,81.69999999999997,60.42000000000001,72.0,estimated,
facebook/opt-125m,128,24,1024,130.17599284648895,786432,786432,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,62.65999999999998,0.1301759928464889,24.88818359375,24.88818359375,0.75,88.34999999999998,54.589999999999996,79.19999999999997,estimated,
facebook/opt-125m,128,32,1024,104.44799810647964,786432,786432,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,62.389999999999986,0.1044479981064796,24.88818359375,24.88818359375,0.75,95.0,48.760000000000005,86.4,estimated,
facebook/opt-125m,256,8,1024,105.47199845314026,1572864,1572864,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,62.19999999999999,0.1054719984531402,27.13818359375,27.13818359375,1.5,79.0,62.5,67.5,estimated,
facebook/opt-125m,256,16,1024,267.2640085220337,1572864,1572864,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,62.40999999999998,0.2672640085220337,27.13818359375,27.13818359375,1.5,86.0,57.00000000000001,75.0,estimated,
facebook/opt-125m,256,24,1024,144.3839967250824,1572864,1572864,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,8001.0,63.110000000000014,0.1443839967250824,27.13818359375,27.13818359375,1.5,93.0,51.5,82.5,estimated,
facebook/opt-125m,256,32,1024,108.5439994931221,1572864,1572864,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,8001.0,62.809999999999995,0.1085439994931221,27.13818359375,27.13818359375,1.5,100.0,46.0,89.99999999999999,estimated,
facebook/opt-125m,512,8,1024,3086.400032043457,3670016,3145728,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,62.190000000000005,3.086400032043457,32.13818359375,32.13818359375,3.5,82.95,58.749999999999986,70.19999999999997,estimated,
facebook/opt-125m,512,16,1024,2410.49599647522,3670016,3145728,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,62.73999999999999,2.41049599647522,32.13818359375,32.13818359375,3.5,90.30000000000001,53.58,78.0,estimated,
facebook/opt-125m,512,24,1024,126.0479986667633,3670016,3145728,baseline_nvml_pt,nvidia-smi,ok,True,2.0,35.0,1695.0,7601.0,62.85,0.1260479986667633,32.13818359375,32.13818359375,3.5,97.65000000000002,48.410000000000004,85.80000000000001,estimated,
facebook/opt-125m,512,32,1024,117.76000261306764,3670016,3145728,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,8001.0,63.30000000000001,0.1177600026130676,32.13818359375,32.13818359375,3.5,100.0,43.24,93.59999999999998,estimated,
facebook/opt-125m,1024,8,1024,120.83200365304948,6291456,6291456,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,8001.0,63.690000000000005,0.1208320036530494,41.13818359375,41.13818359375,6.0,86.90000000000002,55.00000000000001,72.9,estimated,
facebook/opt-125m,1024,16,1024,145.4080045223236,6291456,6291456,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,63.76000000000001,0.1454080045223236,41.13818359375,41.13818359375,6.0,94.59999999999998,50.160000000000004,81.0,estimated,
facebook/opt-125m,1024,24,1024,3822.463989257813,6291456,6291456,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,63.27000000000001,3.8224639892578134,41.13818359375,41.13818359375,6.0,100.0,45.31999999999999,89.09999999999998,estimated,
facebook/opt-125m,1024,32,1024,119.80800330638884,6291456,6291456,baseline_nvml_pt,nvidia-smi,ok,True,0.0,35.0,1695.0,7601.0,63.42999999999999,0.2457599937915802,41.13818359375,41.13818359375,6.0,100.0,40.48,97.19999999999999,estimated,
