model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,timed_iteration,overlap_status,telemetry_ts,telemetry_tier,telemetry_provider,telemetry_status,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,nvml_available,sampling_error,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error,point_id,public_status,failure_kind,failure_cause,raw_output_path
facebook/opt-1.3b,512,4194304,2076.927900314331,278392.822265625,277845.0012207031,547.821044921875,0,measured,2026-04-14T11:58:27Z,baseline_nvml_pt,nvidia-smi,partial,0.0,41.0,1695.0,7601.0,58.21,,,,,True,,,,,unavailable,,pcie-facebook-opt-1-3b-block-512,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g3-opt13b-c512-1024/raw/points/pcie/pcie-facebook-opt-1-3b-block-512.csv
facebook/opt-1.3b,512,4194304,691.8720006942749,876.800000667572,582.7199816703796,294.0800189971924,1,measured,2026-04-14T11:58:27Z,baseline_nvml_pt,nvidia-smi,partial,0.0,41.0,1695.0,7601.0,58.21,,,,,True,,,,,unavailable,,pcie-facebook-opt-1-3b-block-512,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g3-opt13b-c512-1024/raw/points/pcie/pcie-facebook-opt-1-3b-block-512.csv
facebook/opt-1.3b,512,4194304,610.0800037384033,923.4240055084229,632.8319907188416,290.5920147895813,2,measured,2026-04-14T11:58:27Z,baseline_nvml_pt,nvidia-smi,partial,0.0,41.0,1695.0,7601.0,58.21,,,,,True,,,,,unavailable,,pcie-facebook-opt-1-3b-block-512,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g3-opt13b-c512-1024/raw/points/pcie/pcie-facebook-opt-1-3b-block-512.csv
facebook/opt-1.3b,512,4194304,619.3280220031738,945.3759789466858,630.7839751243591,314.59200382232666,3,measured,2026-04-14T11:58:27Z,baseline_nvml_pt,nvidia-smi,partial,0.0,41.0,1695.0,7601.0,58.21,,,,,True,,,,,unavailable,,pcie-facebook-opt-1-3b-block-512,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g3-opt13b-c512-1024/raw/points/pcie/pcie-facebook-opt-1-3b-block-512.csv
facebook/opt-1.3b,512,4194304,602.400004863739,892.9280042648315,602.3679971694946,290.5600070953369,4,measured,2026-04-14T11:58:27Z,baseline_nvml_pt,nvidia-smi,partial,0.0,41.0,1695.0,7601.0,58.21,,,,,True,,,,,unavailable,,pcie-facebook-opt-1-3b-block-512,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g3-opt13b-c512-1024/raw/points/pcie/pcie-facebook-opt-1-3b-block-512.csv
facebook/opt-1.3b,1024,8388608,2089.951992034912,171012.2833251953,169378.81469726562,1633.4686279296875,0,measured,2026-04-14T11:58:31Z,baseline_nvml_pt,nvidia-smi,partial,0.0,41.0,1695.0,7601.0,69.4,,,,,True,,,,,unavailable,,pcie-facebook-opt-1-3b-block-1024,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g3-opt13b-c512-1024/raw/points/pcie/pcie-facebook-opt-1-3b-block-1024.csv
facebook/opt-1.3b,1024,8388608,749.343991279602,958.4640264511108,598.0479717254639,360.416054725647,1,measured,2026-04-14T11:58:31Z,baseline_nvml_pt,nvidia-smi,partial,0.0,41.0,1695.0,7601.0,69.4,,,,,True,,,,,unavailable,,pcie-facebook-opt-1-3b-block-1024,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g3-opt13b-c512-1024/raw/points/pcie/pcie-facebook-opt-1-3b-block-1024.csv
facebook/opt-1.3b,1024,8388608,668.4799790382385,918.4319972991943,576.5119791030884,341.92001819610596,2,measured,2026-04-14T11:58:31Z,baseline_nvml_pt,nvidia-smi,partial,0.0,41.0,1695.0,7601.0,69.4,,,,,True,,,,,unavailable,,pcie-facebook-opt-1-3b-block-1024,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g3-opt13b-c512-1024/raw/points/pcie/pcie-facebook-opt-1-3b-block-1024.csv
facebook/opt-1.3b,1024,8388608,547.6160049438477,962.5599980354309,590.8480286598206,371.71196937561035,3,measured,2026-04-14T11:58:31Z,baseline_nvml_pt,nvidia-smi,partial,0.0,41.0,1695.0,7601.0,69.4,,,,,True,,,,,unavailable,,pcie-facebook-opt-1-3b-block-1024,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g3-opt13b-c512-1024/raw/points/pcie/pcie-facebook-opt-1-3b-block-1024.csv
facebook/opt-1.3b,1024,8388608,664.0959978103638,968.8000082969666,582.6560258865356,386.1439824104309,4,measured,2026-04-14T11:58:31Z,baseline_nvml_pt,nvidia-smi,partial,0.0,41.0,1695.0,7601.0,69.4,,,,,True,,,,,unavailable,,pcie-facebook-opt-1-3b-block-1024,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g3-opt13b-c512-1024/raw/points/pcie/pcie-facebook-opt-1-3b-block-1024.csv
