model_id,sequence_length,block_size,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-350m,4096,128,gemv,q_proj,16,0,146.2399959564209,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,k_proj,16,0,100.35199671983719,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,v_proj,16,0,82.94399827718735,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,out_proj,16,0,95.23200243711472,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,fc1,16,0,97.120001912117,50493440,50501632,8192,8192
facebook/opt-350m,4096,128,gemv,fc2,16,0,78.84799689054489,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,attention_fetch_compute,,16,0,3506.175994873047,50493440,50605568,112128,67584
facebook/opt-350m,4096,128,reduction_overhead,,16,0,1308.6719512939453,50591744,50599424,7680,2048
facebook/opt-350m,4096,128,gemv,q_proj,16,1,97.05600142478943,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,k_proj,16,1,79.1039988398552,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,v_proj,16,1,75.52000135183334,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,out_proj,16,1,73.7600028514862,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,fc1,16,1,87.0399996638298,50493440,50501632,8192,8192
facebook/opt-350m,4096,128,gemv,fc2,16,1,76.80000364780426,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,attention_fetch_compute,,16,1,5143.551826477051,50493440,50605568,112128,67584
facebook/opt-350m,4096,128,reduction_overhead,,16,1,1295.2959537506104,50591744,50599424,7680,2048
facebook/opt-350m,4096,128,gemv,q_proj,16,2,83.96799862384796,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,k_proj,16,2,75.77600330114365,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,v_proj,16,2,73.85600358247757,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,out_proj,16,2,71.68000191450119,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,fc1,16,2,77.82399654388428,50493440,50501632,8192,8192
facebook/opt-350m,4096,128,gemv,fc2,16,2,74.52800124883652,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,attention_fetch_compute,,16,2,3365.9839630126953,50493440,50605568,112128,67584
facebook/opt-350m,4096,128,reduction_overhead,,16,2,1279.871940612793,50591744,50599424,7680,2048
facebook/opt-350m,4096,128,gemv,q_proj,16,3,81.02399855852127,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,k_proj,16,3,76.67200267314911,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,v_proj,16,3,72.67200201749802,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,out_proj,16,3,70.65600156784058,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,fc1,16,3,93.28000247478485,50493440,50501632,8192,8192
facebook/opt-350m,4096,128,gemv,fc2,16,3,74.75200295448303,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,attention_fetch_compute,,16,3,3330.048084259033,50493440,50605568,112128,67584
facebook/opt-350m,4096,128,reduction_overhead,,16,3,1259.5200538635254,50591744,50599424,7680,2048
facebook/opt-350m,4096,128,gemv,q_proj,16,4,79.8719972372055,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,k_proj,16,4,74.75200295448303,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,v_proj,16,4,74.72000271081924,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,out_proj,16,4,73.72800260782242,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,gemv,fc1,16,4,75.77600330114365,50493440,50501632,8192,8192
facebook/opt-350m,4096,128,gemv,fc2,16,4,72.7040022611618,50493440,50495488,2048,2048
facebook/opt-350m,4096,128,attention_fetch_compute,,16,4,3304.255962371826,50493440,50605568,112128,67584
facebook/opt-350m,4096,128,reduction_overhead,,16,4,1295.4879999160767,50591744,50599424,7680,2048
