model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,timed_iteration,overlap_status,telemetry_ts,telemetry_tier,telemetry_provider,telemetry_status,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,nvml_available,sampling_error,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error,point_id,public_status,failure_kind,failure_cause,raw_output_path
facebook/opt-350m,64,262144,213.24799954891205,158121.88720703125,157743.3624267578,378.5247802734375,0,measured,2026-04-14T12:05:23Z,baseline_nvml_pt,nvidia-smi,partial,0.0,109.0,1695.0,7601.0,59.88,,,,,True,,,,,unavailable,,pcie-facebook-opt-350m-block-64,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g1-opt350m/raw/points/pcie/pcie-facebook-opt-350m-block-64.csv
facebook/opt-350m,64,262144,428.0000030994415,809.8559975624084,489.3760085105896,320.47998905181885,1,measured,2026-04-14T12:05:23Z,baseline_nvml_pt,nvidia-smi,partial,0.0,109.0,1695.0,7601.0,59.88,,,,,True,,,,,unavailable,,pcie-facebook-opt-350m-block-64,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g1-opt350m/raw/points/pcie/pcie-facebook-opt-350m-block-64.csv
facebook/opt-350m,64,262144,241.05599522590637,693.2479739189148,424.9599874019623,268.2879865169525,2,measured,2026-04-14T12:05:23Z,baseline_nvml_pt,nvidia-smi,partial,0.0,109.0,1695.0,7601.0,59.88,,,,,True,,,,,unavailable,,pcie-facebook-opt-350m-block-64,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g1-opt350m/raw/points/pcie/pcie-facebook-opt-350m-block-64.csv
facebook/opt-350m,64,262144,213.95200490951538,664.6080017089844,404.4800102710724,260.127991437912,3,measured,2026-04-14T12:05:23Z,baseline_nvml_pt,nvidia-smi,partial,0.0,109.0,1695.0,7601.0,59.88,,,,,True,,,,,unavailable,,pcie-facebook-opt-350m-block-64,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g1-opt350m/raw/points/pcie/pcie-facebook-opt-350m-block-64.csv
facebook/opt-350m,64,262144,213.85599672794342,659.4560146331787,389.9199962615967,269.53601837158203,4,measured,2026-04-14T12:05:23Z,baseline_nvml_pt,nvidia-smi,partial,0.0,109.0,1695.0,7601.0,59.88,,,,,True,,,,,unavailable,,pcie-facebook-opt-350m-block-64,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g1-opt350m/raw/points/pcie/pcie-facebook-opt-350m-block-64.csv
facebook/opt-350m,128,524288,186.0799938440323,147377.1514892578,147047.42431640625,329.7271728515625,0,measured,2026-04-14T12:05:27Z,baseline_nvml_pt,nvidia-smi,partial,0.0,109.0,1695.0,7601.0,56.59,,,,,True,,,,,unavailable,,pcie-facebook-opt-350m-block-128,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g1-opt350m/raw/points/pcie/pcie-facebook-opt-350m-block-128.csv
facebook/opt-350m,128,524288,297.1839904785156,634.880006313324,364.54400420188904,270.33600211143494,1,measured,2026-04-14T12:05:27Z,baseline_nvml_pt,nvidia-smi,partial,0.0,109.0,1695.0,7601.0,56.59,,,,,True,,,,,unavailable,,pcie-facebook-opt-350m-block-128,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g1-opt350m/raw/points/pcie/pcie-facebook-opt-350m-block-128.csv
facebook/opt-350m,128,524288,189.02400135993958,638.975977897644,375.8080005645752,263.16797733306885,2,measured,2026-04-14T12:05:27Z,baseline_nvml_pt,nvidia-smi,partial,0.0,109.0,1695.0,7601.0,56.59,,,,,True,,,,,unavailable,,pcie-facebook-opt-350m-block-128,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g1-opt350m/raw/points/pcie/pcie-facebook-opt-350m-block-128.csv
facebook/opt-350m,128,524288,190.62399864196777,640.1919722557068,382.9759955406189,257.2159767150879,3,measured,2026-04-14T12:05:27Z,baseline_nvml_pt,nvidia-smi,partial,0.0,109.0,1695.0,7601.0,56.59,,,,,True,,,,,unavailable,,pcie-facebook-opt-350m-block-128,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g1-opt350m/raw/points/pcie/pcie-facebook-opt-350m-block-128.csv
facebook/opt-350m,128,524288,192.47999787330627,621.5680241584778,361.7599904537201,259.8080337047577,4,measured,2026-04-14T12:05:27Z,baseline_nvml_pt,nvidia-smi,partial,0.0,109.0,1695.0,7601.0,56.59,,,,,True,,,,,unavailable,,pcie-facebook-opt-350m-block-128,success,,,/mnt/data/dheeraj/dicertation/inference-profile/runs/revised-full-20260414-g1-opt350m/raw/points/pcie/pcie-facebook-opt-350m-block-128.csv
