model_id,chunk_tokens,sm_ai_partition,max_input_tokens,prefill_max_gemm_us,prefill_workspace_bytes,prefill_parked_activation_bytes,telemetry_tier,telemetry_provider,telemetry_status,nvml_available,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error
facebook/opt-125m,64,8,1024,142.33599603176117,393216,393216,baseline_nvml_pt,nvidia-smi,ok,True,1.0,2508.0,1695.0,7601.0,61.25,0.1423359960317611,23.76318359375,23.76318359375,0.375,79.0,62.5,67.5,estimated,
facebook/opt-125m,64,16,1024,121.85599654912949,393216,393216,baseline_nvml_pt,nvidia-smi,ok,True,7.0,2508.0,1695.0,7601.0,61.95,0.12185599654912942,23.76318359375,23.76318359375,0.375,86.0,57.00000000000001,75.0,estimated,
facebook/opt-125m,64,24,1024,127.80800461769104,393216,393216,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2508.0,1695.0,7601.0,62.22999999999999,0.127808004617691,23.76318359375,23.76318359375,0.375,93.0,51.5,82.5,estimated,
facebook/opt-125m,64,32,1024,120.83200365304948,393216,393216,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2508.0,1695.0,7601.0,62.440000000000005,0.1208320036530494,23.76318359375,23.76318359375,0.375,100.0,46.0,89.99999999999999,estimated,
facebook/opt-125m,128,8,1024,107.7760010957718,786432,786432,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2506.0,1695.0,7601.0,63.42000000000001,0.10777600109577172,24.88818359375,24.88818359375,0.75,79.0,62.5,67.5,estimated,
facebook/opt-125m,128,16,1024,118.78400295972824,786432,786432,baseline_nvml_pt,nvidia-smi,ok,True,1.0,2506.0,1695.0,7601.0,55.45000000000001,0.11878400295972819,24.88818359375,24.88818359375,0.75,86.0,57.00000000000001,75.0,estimated,
facebook/opt-125m,128,24,1024,177.15199291706085,786432,786432,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2508.0,1695.0,7601.0,62.809999999999995,0.1771519929170608,24.88818359375,24.88818359375,0.75,93.0,51.5,82.5,estimated,
facebook/opt-125m,128,32,1024,146.59200608730316,786432,786432,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2508.0,1695.0,7601.0,63.30000000000001,0.1465920060873031,24.88818359375,24.88818359375,0.75,100.0,46.0,89.99999999999999,estimated,
facebook/opt-125m,256,8,1024,103.42399775981904,1572864,1572864,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2508.0,1695.0,7601.0,62.82999999999999,0.103423997759819,27.13818359375,27.13818359375,1.5,79.0,62.5,67.5,estimated,
facebook/opt-125m,256,16,1024,106.49599879980089,1572864,1572864,baseline_nvml_pt,nvidia-smi,ok,True,1.0,2508.0,1695.0,7601.0,63.63,0.1064959987998008,27.13818359375,27.13818359375,1.5,86.0,57.00000000000001,75.0,estimated,
facebook/opt-125m,256,24,1024,101.27999633550644,1572864,1572864,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2508.0,1695.0,7601.0,63.57000000000001,0.1012799963355064,27.13818359375,27.13818359375,1.5,93.0,51.5,82.5,estimated,
facebook/opt-125m,256,32,1024,100.3519967198372,1572864,1572864,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2508.0,1695.0,7601.0,63.76000000000001,0.10035199671983712,27.13818359375,27.13818359375,1.5,100.0,46.0,89.99999999999999,estimated,
facebook/opt-125m,512,8,1024,119.80800330638884,3670016,3145728,baseline_nvml_pt,nvidia-smi,ok,True,7.0,2508.0,1695.0,7601.0,64.19,0.1198080033063888,32.13818359375,32.13818359375,3.5,79.0,62.5,67.5,estimated,
facebook/opt-125m,512,16,1024,109.56799983978271,3670016,3145728,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2508.0,1695.0,7601.0,64.0,0.1095679998397827,32.13818359375,32.13818359375,3.5,86.0,57.00000000000001,75.0,estimated,
facebook/opt-125m,512,24,1024,108.5439994931221,3670016,3145728,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2508.0,1695.0,7601.0,63.559999999999995,0.1085439994931221,32.13818359375,32.13818359375,3.5,93.0,51.5,82.5,estimated,
facebook/opt-125m,512,32,1024,110.49599945545197,3670016,3145728,baseline_nvml_pt,nvidia-smi,ok,True,6.0,2508.0,1695.0,7601.0,63.80000000000001,0.1104959994554519,32.13818359375,32.13818359375,3.5,100.0,46.0,89.99999999999999,estimated,
facebook/opt-125m,1024,8,1024,119.80800330638884,6291456,6291456,baseline_nvml_pt,nvidia-smi,ok,True,3.0,2508.0,1695.0,7601.0,63.97999999999999,0.1198080033063888,41.13818359375,41.13818359375,6.0,79.0,62.5,67.5,estimated,
facebook/opt-125m,1024,16,1024,123.07199835777284,6291456,6291456,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2508.0,1695.0,7601.0,64.59999999999998,0.1230719983577728,41.13818359375,41.13818359375,6.0,86.0,57.00000000000001,75.0,estimated,
facebook/opt-125m,1024,24,1024,119.80800330638884,6291456,6291456,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2508.0,1695.0,7601.0,64.61999999999999,0.1198080033063888,41.13818359375,41.13818359375,6.0,93.0,51.5,82.5,estimated,
facebook/opt-125m,1024,32,1024,135.93600690364838,6291456,6291456,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2506.0,1695.0,7601.0,64.54,0.1359360069036483,41.13818359375,41.13818359375,6.0,100.0,46.0,89.99999999999999,estimated,
