point_id,model_id,public_status,failure_kind,failure_cause,timed_out,exit_code,raw_output_path,raw_row_count,stdout_log_path,stderr_log_path,chunk_tokens
prefill-facebook-opt-125m-chunk-64,facebook/opt-125m,success,,,False,0,/mnt/data/dheeraj/dicertation/inference-profile/runs/local-smoke-20260410-04/raw/points/prefill/prefill-facebook-opt-125m-chunk-64.csv,30,/mnt/data/dheeraj/dicertation/inference-profile/runs/local-smoke-20260410-04/logs/prefill-facebook-opt-125m-chunk-64.stdout.log,/mnt/data/dheeraj/dicertation/inference-profile/runs/local-smoke-20260410-04/logs/prefill-facebook-opt-125m-chunk-64.stderr.log,64
