point_id,model_id,public_status,failure_kind,failure_cause,timed_out,exit_code,raw_output_path,raw_row_count,stdout_log_path,stderr_log_path,sequence_length,block_size
decode-facebook-opt-125m-seq-1024-block-64,facebook/opt-125m,success,,,False,0,/mnt/data/dheeraj/dicertation/inference-profile/runs/local-smoke-20260410-04/raw/points/decode/decode-facebook-opt-125m-seq-1024-block-64.csv,40,/mnt/data/dheeraj/dicertation/inference-profile/runs/local-smoke-20260410-04/logs/decode-facebook-opt-125m-seq-1024-block-64.stdout.log,/mnt/data/dheeraj/dicertation/inference-profile/runs/local-smoke-20260410-04/logs/decode-facebook-opt-125m-seq-1024-block-64.stderr.log,1024,64
