model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,timed_iteration
facebook/opt-125m,256,786432,204.3199986219406,160648.193359375,160216.09497070312,432.098388671875,0
facebook/opt-125m,256,786432,358.2080006599426,1122.3679780960083,577.5359869003296,544.8319911956787,1
facebook/opt-125m,256,786432,216.86400473117828,737.280011177063,399.3600010871887,337.92001008987427,2
facebook/opt-125m,256,786432,210.24000644683838,775.2000093460083,473.08799624443054,302.11201310157776,3
facebook/opt-125m,256,786432,210.81599593162537,785.4080200195312,491.32800102233887,294.0800189971924,4
