model_id,chunk_tokens,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-2.7b,256,gemm,q_proj,24,0,110.59200018644333,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,k_proj,24,0,104.44799810647964,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,v_proj,24,0,95.23200243711472,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,out_proj,24,0,94.2080020904541,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,fc1,24,0,214.01600539684296,179352576,184595456,5242880,5242880
facebook/opt-2.7b,256,gemm,fc2,24,0,215.03999829292297,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,attention,attention,24,0,64.51199948787689,179352576,180697088,1344512,1310720
facebook/opt-2.7b,256,gemm,q_proj,24,1,99.32799637317657,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,k_proj,24,1,97.18400239944458,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,v_proj,24,1,94.36800330877304,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,out_proj,24,1,91.13600105047226,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,fc1,24,1,210.94399690628052,179352576,184595456,5242880,5242880
facebook/opt-2.7b,256,gemm,fc2,24,1,215.03999829292297,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,attention,attention,24,1,59.29600074887276,179352576,180697088,1344512,1310720
facebook/opt-2.7b,256,gemm,q_proj,24,2,99.29600358009338,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,k_proj,24,2,95.23200243711472,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,v_proj,24,2,102.39999741315842,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,out_proj,24,2,92.16000139713287,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,fc1,24,2,214.01600539684296,179352576,184595456,5242880,5242880
facebook/opt-2.7b,256,gemm,fc2,24,2,214.01600539684296,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,attention,attention,24,2,59.39200147986412,179352576,180697088,1344512,1310720
facebook/opt-2.7b,256,gemm,q_proj,24,3,99.13600236177444,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,k_proj,24,3,93.18400174379349,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,v_proj,24,3,92.16000139713287,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,out_proj,24,3,94.2080020904541,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,fc1,24,3,211.93599700927734,179352576,184595456,5242880,5242880
facebook/opt-2.7b,256,gemm,fc2,24,3,215.03999829292297,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,attention,attention,24,3,56.32000043988228,179352576,180697088,1344512,1310720
facebook/opt-2.7b,256,gemm,q_proj,24,4,97.28000313043594,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,k_proj,24,4,98.30400347709656,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,v_proj,24,4,92.16000139713287,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,out_proj,24,4,91.13600105047226,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,gemm,fc1,24,4,210.7519954442978,179352576,184595456,5242880,5242880
facebook/opt-2.7b,256,gemm,fc2,24,4,213.919997215271,179352576,180663296,1310720,1310720
facebook/opt-2.7b,256,attention,attention,24,4,55.296000093221664,179352576,180697088,1344512,1310720
