model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,timed_iteration
facebook/opt-125m,64,196608,256.03199005126953,119359.48944091797,118984.70306396484,374.786376953125,0
facebook/opt-125m,64,196608,510.6239914894104,763.9039754867554,437.24799156188965,326.6559839248657,1
facebook/opt-125m,64,196608,277.21598744392395,796.671986579895,468.9919948577881,327.67999172210693,2
facebook/opt-125m,64,196608,274.0800082683563,692.2240257263184,378.87999415397644,313.3440315723419,3
facebook/opt-125m,64,196608,266.2079930305481,692.2240257263184,374.783992767334,317.4400329589844,4
