model_id,chunk_tokens,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-6.7b,1024,gemm,q_proj,8,0,452.60798931121826,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,k_proj,8,0,452.35198736190796,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,v_proj,8,0,436.2240135669708,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,out_proj,8,0,436.2240135669708,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,fc1,8,0,1559.391975402832,479404032,512958464,33554432,33554432
facebook/opt-6.7b,1024,gemm,fc2,8,0,1626.1119842529297,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,attention,attention,8,0,251.90401077270508,479404032,487924736,8520704,8388608
facebook/opt-6.7b,1024,gemm,q_proj,8,1,441.3439929485321,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,k_proj,8,1,434.1759979724884,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,v_proj,8,1,437.24799156188965,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,out_proj,8,1,436.2240135669708,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,fc1,8,1,1564.5439624786377,479404032,512958464,33554432,33554432
facebook/opt-6.7b,1024,gemm,fc2,8,1,1620.9919452667236,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,attention,attention,8,1,249.85599517822266,479404032,487924736,8520704,8388608
facebook/opt-6.7b,1024,gemm,q_proj,8,2,439.29600715637207,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,k_proj,8,2,449.535995721817,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,v_proj,8,2,434.1759979724884,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,out_proj,8,2,441.3439929485321,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,fc1,8,2,1556.480050086975,479404032,512958464,33554432,33554432
facebook/opt-6.7b,1024,gemm,fc2,8,2,1622.0159530639648,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,attention,attention,8,2,333.8240087032318,479404032,487924736,8520704,8388608
facebook/opt-6.7b,1024,gemm,q_proj,8,3,543.615996837616,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,k_proj,8,3,440.3199851512909,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,v_proj,8,3,436.2240135669708,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,out_proj,8,3,435.2000057697296,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,fc1,8,3,1562.6239776611328,479404032,512958464,33554432,33554432
facebook/opt-6.7b,1024,gemm,fc2,8,3,1622.0159530639648,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,attention,attention,8,3,250.88000297546387,479404032,487924736,8520704,8388608
facebook/opt-6.7b,1024,gemm,q_proj,8,4,436.2240135669708,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,k_proj,8,4,432.12801218032837,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,v_proj,8,4,435.0079894065857,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,out_proj,8,4,437.1519982814789,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,gemm,fc1,8,4,1554.2399883270264,479404032,512958464,33554432,33554432
facebook/opt-6.7b,1024,gemm,fc2,8,4,1623.3279705047607,479404032,487792640,8388608,8388608
facebook/opt-6.7b,1024,attention,attention,8,4,249.11999702453613,479404032,487924736,8520704,8388608
