model_id,chunk_tokens,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-350m,1024,gemm,q_proj,8,0,94.2080020904541,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,k_proj,8,0,90.11200070381165,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,v_proj,8,0,75.71200281381607,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,out_proj,8,0,74.5920017361641,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,fc1,8,0,178.1120002269745,51529728,59918336,8388608,8388608
facebook/opt-350m,1024,gemm,fc2,8,0,146.43199741840363,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,attention,attention,8,0,97.28000313043594,51529728,53693440,2163712,2097152
facebook/opt-350m,1024,gemm,q_proj,8,1,77.7600035071373,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,k_proj,8,1,74.75200295448303,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,v_proj,8,1,71.87200337648392,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,out_proj,8,1,72.7040022611618,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,fc1,8,1,161.79199516773224,51529728,59918336,8388608,8388608
facebook/opt-350m,1024,gemm,fc2,8,1,148.47999811172485,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,attention,attention,8,1,93.31200271844864,51529728,53693440,2163712,2097152
facebook/opt-350m,1024,gemm,q_proj,8,2,77.60000228881836,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,k_proj,8,2,73.72800260782242,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,v_proj,8,2,78.84799689054489,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,out_proj,8,2,71.68000191450119,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,fc1,8,2,166.9120043516159,51529728,59918336,8388608,8388608
facebook/opt-350m,1024,gemm,fc2,8,2,141.31200313568115,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,attention,attention,8,2,92.16000139713287,51529728,53693440,2163712,2097152
facebook/opt-350m,1024,gemm,q_proj,8,3,81.91999793052673,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,k_proj,8,3,72.7040022611618,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,v_proj,8,3,71.68000191450119,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,out_proj,8,3,72.7040022611618,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,fc1,8,3,161.79199516773224,51529728,59918336,8388608,8388608
facebook/opt-350m,1024,gemm,fc2,8,3,141.31200313568115,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,attention,attention,8,3,98.30400347709656,51529728,53693440,2163712,2097152
facebook/opt-350m,1024,gemm,q_proj,8,4,74.75200295448303,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,k_proj,8,4,70.65600156784058,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,v_proj,8,4,71.58400118350983,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,out_proj,8,4,73.72800260782242,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,gemm,fc1,8,4,161.82400286197662,51529728,59918336,8388608,8388608
facebook/opt-350m,1024,gemm,fc2,8,4,138.2399946451187,51529728,53626880,2097152,2097152
facebook/opt-350m,1024,attention,attention,8,4,92.16000139713287,51529728,53693440,2163712,2097152
