model_id,chunk_tokens,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-6.7b,256,gemm,q_proj,32,0,156.67200088500977,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,k_proj,32,0,155.5200070142746,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,v_proj,32,0,147.45600521564484,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,out_proj,32,0,148.47999811172485,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,fc1,32,0,547.9999780654907,429072384,437460992,8388608,8388608
facebook/opt-6.7b,256,gemm,fc2,32,0,392.38399267196655,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,attention,attention,32,0,56.09599873423576,429072384,431203328,2130944,2097152
facebook/opt-6.7b,256,gemm,q_proj,32,1,149.47199821472168,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,k_proj,32,1,146.43199741840363,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,v_proj,32,1,145.4080045223236,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,out_proj,32,1,144.3839967250824,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,fc1,32,1,545.7919836044312,429072384,437460992,8388608,8388608
facebook/opt-6.7b,256,gemm,fc2,32,1,391.1679983139038,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,attention,attention,32,1,54.27199974656105,429072384,431203328,2130944,2097152
facebook/opt-6.7b,256,gemm,q_proj,32,2,149.27999675273895,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,k_proj,32,2,146.43199741840363,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,v_proj,32,2,150.52799880504608,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,out_proj,32,2,144.3839967250824,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,fc1,32,2,545.7919836044312,429072384,437460992,8388608,8388608
facebook/opt-6.7b,256,gemm,fc2,32,2,391.9999897480011,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,attention,attention,32,2,55.296000093221664,429072384,431203328,2130944,2097152
facebook/opt-6.7b,256,gemm,q_proj,32,3,147.45600521564484,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,k_proj,32,3,144.3839967250824,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,v_proj,32,3,145.63199877738953,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,out_proj,32,3,145.4080045223236,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,fc1,32,3,545.7919836044312,429072384,437460992,8388608,8388608
facebook/opt-6.7b,256,gemm,fc2,32,3,392.192006111145,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,attention,attention,32,3,53.44000086188316,429072384,431203328,2130944,2097152
facebook/opt-6.7b,256,gemm,q_proj,32,4,147.45600521564484,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,k_proj,32,4,145.4080045223236,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,v_proj,32,4,144.3839967250824,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,out_proj,32,4,144.3839967250824,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,gemm,fc1,32,4,546.8159914016724,429072384,437460992,8388608,8388608
facebook/opt-6.7b,256,gemm,fc2,32,4,388.38401436805725,429072384,431169536,2097152,2097152
facebook/opt-6.7b,256,attention,attention,32,4,54.27199974656105,429072384,431203328,2130944,2097152
