model_id,chunk_tokens,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-350m,128,gemm,q_proj,32,0,77.82399654388428,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,k_proj,32,0,70.65600156784058,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,v_proj,32,0,62.591999769210815,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,out_proj,32,0,67.58400052785873,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,fc1,32,0,67.4239993095398,36849664,37898240,1048576,1048576
facebook/opt-350m,128,gemm,fc2,32,0,64.51199948787689,36849664,37111808,262144,262144
facebook/opt-350m,128,attention,attention,32,0,54.30399999022484,36849664,37121024,271360,262144
facebook/opt-350m,128,gemm,q_proj,32,1,61.72800064086914,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,k_proj,32,1,62.463998794555664,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,v_proj,32,1,59.39200147986412,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,out_proj,32,1,57.34400078654289,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,fc1,32,1,59.39200147986412,36849664,37898240,1048576,1048576
facebook/opt-350m,128,gemm,fc2,32,1,63.48799914121628,36849664,37111808,262144,262144
facebook/opt-350m,128,attention,attention,32,1,52.22399905323982,36849664,37121024,271360,262144
facebook/opt-350m,128,gemm,q_proj,32,2,61.43999844789505,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,k_proj,32,2,58.36800113320351,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,v_proj,32,2,69.72800195217133,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,out_proj,32,2,57.472001761198044,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,fc1,32,2,61.43999844789505,36849664,37898240,1048576,1048576
facebook/opt-350m,128,gemm,fc2,32,2,63.48799914121628,36849664,37111808,262144,262144
facebook/opt-350m,128,attention,attention,32,2,53.50400134921074,36849664,37121024,271360,262144
facebook/opt-350m,128,gemm,q_proj,32,3,60.22400036454201,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,k_proj,32,3,55.296000093221664,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,v_proj,32,3,55.26399984955788,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,out_proj,32,3,57.21599981188774,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,fc1,32,3,61.43999844789505,36849664,37898240,1048576,1048576
facebook/opt-350m,128,gemm,fc2,32,3,64.7680014371872,36849664,37111808,262144,262144
facebook/opt-350m,128,attention,attention,32,3,51.19999870657921,36849664,37121024,271360,262144
facebook/opt-350m,128,gemm,q_proj,32,4,60.416001826524734,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,k_proj,32,4,55.296000093221664,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,v_proj,32,4,55.52000179886818,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,out_proj,32,4,57.34400078654289,36849664,37111808,262144,262144
facebook/opt-350m,128,gemm,fc1,32,4,61.72800064086914,36849664,37898240,1048576,1048576
facebook/opt-350m,128,gemm,fc2,32,4,63.231997191905975,36849664,37111808,262144,262144
facebook/opt-350m,128,attention,attention,32,4,51.04000121355057,36849664,37121024,271360,262144
