model_id,sequence_length,block_size,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-125m,1024,1024,gemv,q_proj,32,0,141.02399349212646,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,k_proj,32,0,112.64000087976456,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,v_proj,32,0,89.08800035715103,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,out_proj,32,0,96.25600278377533,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,fc1,32,0,89.05600011348724,25844224,25850368,6144,6144
facebook/opt-125m,1024,1024,gemv,fc2,32,0,80.6720033288002,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,attention_fetch_compute,,32,0,205.72799444198608,25844224,25918464,74240,1584
facebook/opt-125m,1024,1024,reduction_overhead,,32,0,199.68000054359436,25846784,25852928,6144,1536
facebook/opt-125m,1024,1024,gemv,q_proj,32,1,86.01599931716919,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,k_proj,32,1,76.60800218582153,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,v_proj,32,1,80.73599636554718,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,out_proj,32,1,72.7040022611618,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,fc1,32,1,77.82399654388428,25844224,25850368,6144,6144
facebook/opt-125m,1024,1024,gemv,fc2,32,1,73.72800260782242,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,attention_fetch_compute,,32,1,194.4960057735443,25844224,25918464,74240,1584
facebook/opt-125m,1024,1024,reduction_overhead,,32,1,192.51200556755066,25846784,25852928,6144,1536
facebook/opt-125m,1024,1024,gemv,q_proj,32,2,92.03200042247772,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,k_proj,32,2,74.5920017361641,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,v_proj,32,2,73.72800260782242,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,out_proj,32,2,79.13599908351898,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,fc1,32,2,75.77600330114365,25844224,25850368,6144,6144
facebook/opt-125m,1024,1024,gemv,fc2,32,2,70.65600156784058,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,attention_fetch_compute,,32,2,191.48799777030945,25844224,25918464,74240,1584
facebook/opt-125m,1024,1024,reduction_overhead,,32,2,187.391996383667,25846784,25852928,6144,1536
facebook/opt-125m,1024,1024,gemv,q_proj,32,3,79.6160027384758,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,k_proj,32,3,71.68000191450119,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,v_proj,32,3,73.72800260782242,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,out_proj,32,3,69.50400024652481,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,fc1,32,3,72.7040022611618,25844224,25850368,6144,6144
facebook/opt-125m,1024,1024,gemv,fc2,32,3,72.7040022611618,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,attention_fetch_compute,,32,3,177.37600207328796,25844224,25918464,74240,1584
facebook/opt-125m,1024,1024,reduction_overhead,,32,3,198.7839937210083,25846784,25852928,6144,1536
facebook/opt-125m,1024,1024,gemv,q_proj,32,4,76.86399668455124,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,k_proj,32,4,70.52800059318542,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,v_proj,32,4,69.50400024652481,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,out_proj,32,4,70.65600156784058,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,gemv,fc1,32,4,74.87999647855759,25844224,25850368,6144,6144
facebook/opt-125m,1024,1024,gemv,fc2,32,4,73.72800260782242,25844224,25845760,1536,1536
facebook/opt-125m,1024,1024,attention_fetch_compute,,32,4,175.10400712490082,25844224,25918464,74240,1584
facebook/opt-125m,1024,1024,reduction_overhead,,32,4,169.98399794101715,25846784,25852928,6144,1536
