model_id,chunk_tokens,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-125m,64,gemm,q_proj,24,0,130.048006772995,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,k_proj,24,0,85.82399785518646,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,v_proj,24,0,74.75200295448303,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,out_proj,24,0,73.72800260782242,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,fc1,24,0,95.23200243711472,24524288,24917504,393216,393216
facebook/opt-125m,64,gemm,fc2,24,0,76.80000364780426,24524288,24622592,98304,98304
facebook/opt-125m,64,attention,attention,24,0,69.63200122117996,24524288,24626688,102400,98304
facebook/opt-125m,64,gemm,q_proj,24,1,76.92799717187881,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,k_proj,24,1,72.7040022611618,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,v_proj,24,1,74.5600014925003,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,out_proj,24,1,70.65600156784058,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,fc1,24,1,67.58400052785873,24524288,24917504,393216,393216
facebook/opt-125m,64,gemm,fc2,24,1,67.77600198984146,24524288,24622592,98304,98304
facebook/opt-125m,64,attention,attention,24,1,58.52799862623215,24524288,24626688,102400,98304
facebook/opt-125m,64,gemm,q_proj,24,2,73.72800260782242,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,k_proj,24,2,74.5920017361641,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,v_proj,24,2,70.62400132417679,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,out_proj,24,2,72.7040022611618,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,fc1,24,2,64.38399851322174,24524288,24917504,393216,393216
facebook/opt-125m,64,gemm,fc2,24,2,66.56000018119812,24524288,24622592,98304,98304
facebook/opt-125m,64,attention,attention,24,2,68.60800087451935,24524288,24626688,102400,98304
facebook/opt-125m,64,gemm,q_proj,24,3,72.89600372314453,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,k_proj,24,3,69.63200122117996,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,v_proj,24,3,69.66400146484375,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,out_proj,24,3,71.9040036201477,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,fc1,24,3,64.51199948787689,24524288,24917504,393216,393216
facebook/opt-125m,64,gemm,fc2,24,3,67.58400052785873,24524288,24622592,98304,98304
facebook/opt-125m,64,attention,attention,24,3,65.47199934720993,24524288,24626688,102400,98304
facebook/opt-125m,64,gemm,q_proj,24,4,73.72800260782242,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,k_proj,24,4,71.68000191450119,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,v_proj,24,4,69.69600170850754,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,out_proj,24,4,72.7040022611618,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,fc1,24,4,64.38399851322174,24524288,24917504,393216,393216
facebook/opt-125m,64,gemm,fc2,24,4,67.58400052785873,24524288,24622592,98304,98304
facebook/opt-125m,64,attention,attention,24,4,58.36800113320351,24524288,24626688,102400,98304
