model_id,chunk_tokens,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-125m,64,gemm,q_proj,16,0,103.42399775981903,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,k_proj,16,0,82.94399827718735,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,v_proj,16,0,74.81600344181061,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,out_proj,16,0,71.68000191450119,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,fc1,16,0,92.16000139713287,24524288,24917504,393216,393216
facebook/opt-125m,64,gemm,fc2,16,0,72.7040022611618,24524288,24622592,98304,98304
facebook/opt-125m,64,attention,attention,16,0,66.56000018119812,24524288,24626688,102400,98304
facebook/opt-125m,64,gemm,q_proj,16,1,81.91999793052673,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,k_proj,16,1,72.4480003118515,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,v_proj,16,1,70.36799937486649,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,out_proj,16,1,73.72800260782242,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,fc1,16,1,65.37599861621857,24524288,24917504,393216,393216
facebook/opt-125m,64,gemm,fc2,16,1,67.71200150251389,24524288,24622592,98304,98304
facebook/opt-125m,64,attention,attention,16,1,62.3680017888546,24524288,24626688,102400,98304
facebook/opt-125m,64,gemm,q_proj,16,2,73.69600236415863,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,k_proj,16,2,69.63200122117996,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,v_proj,16,2,70.65600156784058,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,out_proj,16,2,67.58400052785873,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,fc1,16,2,61.43999844789505,24524288,24917504,393216,393216
facebook/opt-125m,64,gemm,fc2,16,2,65.5359998345375,24524288,24622592,98304,98304
facebook/opt-125m,64,attention,attention,16,2,57.24800005555153,24524288,24626688,102400,98304
facebook/opt-125m,64,gemm,q_proj,16,3,71.68000191450119,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,k_proj,16,3,67.32799857854843,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,v_proj,16,3,69.43999975919724,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,out_proj,16,3,66.56000018119812,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,fc1,16,3,61.216000467538834,24524288,24917504,393216,393216
facebook/opt-125m,64,gemm,fc2,16,3,66.75200164318085,24524288,24622592,98304,98304
facebook/opt-125m,64,attention,attention,16,3,57.08799883723259,24524288,24626688,102400,98304
facebook/opt-125m,64,gemm,q_proj,16,4,72.7040022611618,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,k_proj,16,4,76.86399668455124,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,v_proj,16,4,70.65600156784058,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,out_proj,16,4,69.56800073385239,24524288,24622592,98304,98304
facebook/opt-125m,64,gemm,fc1,16,4,63.48799914121628,24524288,24917504,393216,393216
facebook/opt-125m,64,gemm,fc2,16,4,66.56000018119812,24524288,24622592,98304,98304
facebook/opt-125m,64,attention,attention,16,4,60.416001826524734,24524288,24626688,102400,98304
