model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,effective_gbps,overlap_status,telemetry_tier,telemetry_provider,telemetry_status,nvml_available,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error
facebook/opt-1.3b,64,524288,232.39680230617523,32337.643337249756,32069.377332925797,268.26600432395935,2.2560035026181966,measured,baseline_nvml_pt,nvidia-smi,partial,True,0.0,15.0,1695.0,7601.0,72.14,,,,,,,,unavailable,
facebook/opt-1.3b,128,1048576,355.9871971607208,42696.9228386879,42404.658216238015,292.26462244988215,2.9455441329441676,measured,baseline_nvml_pt,nvidia-smi,partial,True,0.0,15.0,1695.0,7601.0,72.08,,,,,,,,unavailable,
facebook/opt-1.3b,256,2097152,1079.4559836387634,53768.11475753784,53257.64980316162,510.4649543762207,1.9427860253557179,measured,baseline_nvml_pt,nvidia-smi,partial,True,0.0,15.0,1695.0,7601.0,71.7,,,,,,,,unavailable,
