model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,timed_iteration
facebook/opt-125m,512,1572864,233.47200453281403,163170.30334472656,162796.53930664062,373.7640380859375,0
facebook/opt-125m,512,1572864,363.3919954299927,1327.1039724349976,441.3439929485321,885.7599794864655,1
facebook/opt-125m,512,1572864,266.7520046234131,656.1920046806335,365.56801199913025,290.6239926815033,2
facebook/opt-125m,512,1572864,263.2000148296356,660.7360243797302,368.6400055885315,292.09601879119873,3
facebook/opt-125m,512,1572864,1654.144048690796,670.7199811935425,367.74399876594543,302.97598242759705,4
