model_id,sequence_length,block_size,sm_ai_partition,decode_mode,decode_max_gemv_us,attention_fetch_compute_us,reduction_overhead_us,decode_workspace_bytes,decode_parked_activation_bytes,telemetry_tier,telemetry_provider,telemetry_status,nvml_available,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error
facebook/opt-125m,1024,64,8,pcie_async,139.3280029296875,1722.380805015564,675.0336050987244,45056,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,64.5,1.7315839529037476,24.69189453125,24.69189453125,0.04296875,,,,unavailable,
facebook/opt-125m,1024,64,8,vram,130.2720010280609,1736.4799976348877,670.2719926834106,45056,1536,baseline_nvml_pt,nvidia-smi,ok,True,7.0,7.0,1695.0,8001.0,64.97,1.7764159440994267,24.69189453125,24.69189453125,0.04296875,,,,unavailable,
facebook/opt-125m,1024,64,16,pcie_async,181.2479943037033,1729.203200340271,648.8319993019104,45056,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,8001.0,65.06,1.8503680229187007,24.69189453125,24.69189453125,0.04296875,,,,unavailable,
facebook/opt-125m,1024,64,16,vram,150.52799880504608,1717.523217201233,682.1184039115906,45056,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,64.55,1.7287360429763794,24.69189453125,24.69189453125,0.04296875,,,,unavailable,
facebook/opt-125m,1024,64,24,pcie_async,148.6400067806244,1790.3680086135864,702.6432037353516,45056,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,50.99,1.8114559650421147,24.69189453125,24.69189453125,0.04296875,,,,unavailable,
facebook/opt-125m,1024,64,24,vram,147.45600521564484,1766.643214225769,681.7407965660095,45056,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,64.59,1.815551996231079,24.69189453125,24.69189453125,0.04296875,,,,unavailable,
facebook/opt-125m,1024,64,32,pcie_async,160.76800227165222,1752.8831720352173,704.8959970474243,45056,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,8001.0,65.15,1.793023943901062,24.69189453125,24.69189453125,0.04296875,,,,unavailable,
facebook/opt-125m,1024,64,32,vram,140.3840035200119,1717.2160148620605,659.0783834457397,45056,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,62.90999999999999,1.7254400253295898,24.69189453125,24.69189453125,0.04296875,,,,unavailable,
facebook/opt-125m,1024,128,8,pcie_async,151.5520066022873,921.2543964385986,455.8528006076813,30720,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,65.21,0.9264960289001463,24.67626953125,24.67626953125,0.029296875,,,,unavailable,
facebook/opt-125m,1024,128,8,vram,140.35199582576752,990.98881483078,396.4672088623047,30720,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,65.12,1.1315200328826904,24.67626953125,24.67626953125,0.029296875,,,,unavailable,
facebook/opt-125m,1024,128,16,pcie_async,171.00800573825836,951.5008091926575,452.34559178352356,30720,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.22,0.9625599980354307,24.67626953125,24.67626953125,0.029296875,,,,unavailable,
facebook/opt-125m,1024,128,16,vram,158.75199437141418,924.9088048934937,422.3487973213196,30720,1536,baseline_nvml_pt,nvidia-smi,ok,True,7.0,7.0,1695.0,8001.0,66.25,0.9544320106506348,24.67626953125,24.67626953125,0.029296875,,,,unavailable,
facebook/opt-125m,1024,128,24,pcie_async,136.19199395179749,932.6527953147888,401.18399262428284,30720,1536,baseline_nvml_pt,nvidia-smi,ok,True,7.0,7.0,1695.0,7601.0,65.92,0.9431040287017822,24.67626953125,24.67626953125,0.029296875,,,,unavailable,
facebook/opt-125m,1024,128,24,vram,344.0639972686768,1100.0,518.3360040187836,30720,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,65.78,1.2543679475784302,24.67626953125,24.67626953125,0.029296875,,,,unavailable,
facebook/opt-125m,1024,128,32,pcie_async,157.69599378108978,939.2255902290344,428.65920066833496,30720,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.22,0.9461759924888613,24.67626953125,24.67626953125,0.029296875,,,,unavailable,
facebook/opt-125m,1024,128,32,vram,143.36000382900238,913.1839990615845,422.323203086853,30720,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.28,0.9215999841690063,24.67626953125,24.67626953125,0.029296875,,,,unavailable,
facebook/opt-125m,1024,256,8,pcie_async,145.6959992647171,509.95200276374817,269.07520294189453,32768,1536,baseline_nvml_pt,nvidia-smi,ok,True,1.0,7.0,1695.0,7601.0,65.62,0.52019202709198,24.67822265625,24.67822265625,0.03125,,,,unavailable,
facebook/opt-125m,1024,256,8,vram,144.3839967250824,498.89280796051025,270.33600211143494,32768,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,54.260000000000005,0.5099520087242126,24.67822265625,24.67822265625,0.03125,,,,unavailable,
facebook/opt-125m,1024,256,16,pcie_async,154.6880006790161,518.1375980377197,297.9968011379242,32768,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,65.98,0.532480001449585,24.67822265625,24.67822265625,0.03125,,,,unavailable,
facebook/opt-125m,1024,256,16,vram,174.0799993276596,490.5791997909546,267.1231985092163,32768,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,8001.0,65.93,0.4976640045642853,24.67822265625,24.67822265625,0.03125,,,,unavailable,
facebook/opt-125m,1024,256,24,pcie_async,168.96000504493713,502.374404668808,281.5936028957367,32768,1536,baseline_nvml_pt,nvidia-smi,ok,True,1.0,7.0,1695.0,7601.0,66.21,0.5181440114974976,24.67822265625,24.67822265625,0.03125,,,,unavailable,
facebook/opt-125m,1024,256,24,vram,146.43199741840365,511.57761216163635,323.16800355911255,32768,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,65.75,0.5682560205459595,24.67822265625,24.67822265625,0.03125,,,,unavailable,
facebook/opt-125m,1024,256,32,pcie_async,149.50400590896606,504.19841408729553,288.17280530929565,32768,1536,baseline_nvml_pt,nvidia-smi,ok,True,2.0,7.0,1695.0,7601.0,66.37,0.5243840217590332,24.67822265625,24.67822265625,0.03125,,,,unavailable,
facebook/opt-125m,1024,256,32,vram,140.28799533843994,494.30400133132935,273.1839954853058,32768,1536,baseline_nvml_pt,nvidia-smi,ok,True,5.0,7.0,1695.0,7601.0,66.49,0.5008320212364197,24.67822265625,24.67822265625,0.03125,,,,unavailable,
facebook/opt-125m,1024,512,8,pcie_async,149.27999675273895,294.93119716644287,198.78399968147278,52224,1536,baseline_nvml_pt,nvidia-smi,ok,True,2.0,7.0,1695.0,7601.0,65.46,0.3112959861755371,24.69677734375,24.69677734375,0.0498046875,,,,unavailable,
facebook/opt-125m,1024,512,8,vram,153.60000729560852,290.6432032585144,207.63520002365112,52224,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,65.8,0.3124800026416778,24.69677734375,24.69677734375,0.0498046875,,,,unavailable,
facebook/opt-125m,1024,512,16,pcie_async,140.28799533843994,289.99679684638977,195.83360254764557,52224,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,65.96,0.3000319898128509,24.69677734375,24.69677734375,0.0498046875,,,,unavailable,
facebook/opt-125m,1024,512,16,vram,144.3839967250824,754.444807767868,201.7279952764511,52224,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,8001.0,66.48,2.527168035507202,24.69677734375,24.69677734375,0.0498046875,,,,unavailable,
facebook/opt-125m,1024,512,24,pcie_async,222.20799326896667,321.1839973926544,225.31840205192566,52224,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,65.87,0.4240959882736206,24.69677734375,24.69677734375,0.0498046875,,,,unavailable,
facebook/opt-125m,1024,512,24,vram,137.2160017490387,291.55200123786926,204.21119928359985,52224,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.21,0.2949120104312897,24.69677734375,24.69677734375,0.0498046875,,,,unavailable,
facebook/opt-125m,1024,512,32,pcie_async,171.00800573825836,309.2415988445282,220.1984018087387,52224,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,54.34000000000001,0.317440003156662,24.69677734375,24.69677734375,0.0498046875,,,,unavailable,
facebook/opt-125m,1024,512,32,vram,149.27999675273895,290.71359634399414,195.5584019422531,52224,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.17,0.3048639893531799,24.69677734375,24.69677734375,0.0498046875,,,,unavailable,
facebook/opt-125m,1024,1024,8,pcie_async,131.071999669075,182.06720054149628,175.7759988307953,74240,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.79,0.1914879977703094,24.7177734375,24.7177734375,0.07080078125,,,,unavailable,
facebook/opt-125m,1024,1024,8,vram,158.720001578331,197.8496015071869,182.86080062389374,74240,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.36,0.23347200453281397,24.7177734375,24.7177734375,0.07080078125,,,,unavailable,
facebook/opt-125m,1024,1024,16,pcie_async,129.95199859142303,183.92319977283478,181.99680149555206,74240,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.5,0.199520006775856,24.7177734375,24.7177734375,0.07080078125,,,,unavailable,
facebook/opt-125m,1024,1024,16,vram,138.2399946451187,183.90400111675262,175.69279968738556,74240,1536,baseline_nvml_pt,nvidia-smi,ok,True,2.0,7.0,1695.0,7601.0,62.84000000000001,0.1906560063362121,24.7177734375,24.7177734375,0.07080078125,,,,unavailable,
facebook/opt-125m,1024,1024,24,pcie_async,129.2479932308197,186.50240302085876,181.76000118255615,74240,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.09,0.20160000026226038,24.7177734375,24.7177734375,0.07080078125,,,,unavailable,
facebook/opt-125m,1024,1024,24,vram,133.215993642807,180.19839823246002,170.27839720249176,74240,1536,baseline_nvml_pt,nvidia-smi,ok,True,1.0,7.0,1695.0,7601.0,59.8,0.1964800059795379,24.7177734375,24.7177734375,0.07080078125,,,,unavailable,
facebook/opt-125m,1024,1024,32,pcie_async,141.02399349212646,188.83840143680573,189.6703988313675,74240,1536,baseline_nvml_pt,nvidia-smi,ok,True,2.0,7.0,1695.0,7601.0,66.43,0.205727994441986,24.7177734375,24.7177734375,0.07080078125,,,,unavailable,
facebook/opt-125m,1024,1024,32,vram,129.08799946308136,178.18880379199982,171.47519886493683,74240,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.08,0.1884160041809082,24.7177734375,24.7177734375,0.07080078125,,,,unavailable,
facebook/opt-125m,2048,64,8,pcie_async,137.9839926958084,3660.15362739563,1255.462384223938,86016,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,8001.0,66.53,4.795392036437988,28.23095703125,28.23095703125,0.08203125,,,,unavailable,
facebook/opt-125m,2048,64,8,vram,141.31200313568115,3676.377582550049,1264.0255689620972,86016,1536,baseline_nvml_pt,nvidia-smi,ok,True,10.0,7.0,1695.0,7601.0,66.47,4.729856014251709,28.23095703125,28.23095703125,0.08203125,,,,unavailable,
facebook/opt-125m,2048,64,16,pcie_async,176.12800002098083,3731.763172149658,1192.9535627365112,86016,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.51,5.064703941345215,28.23095703125,28.23095703125,0.08203125,,,,unavailable,
facebook/opt-125m,2048,64,16,vram,140.35199582576752,4145.478439331055,1169.708800315857,86016,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.25,7.387904167175293,28.23095703125,28.23095703125,0.08203125,,,,unavailable,
facebook/opt-125m,2048,64,24,pcie_async,139.23199474811554,4046.0416316986084,1175.5200147628786,86016,1536,baseline_nvml_pt,nvidia-smi,ok,True,1.0,7.0,1695.0,7601.0,66.54,6.979584217071533,28.23095703125,28.23095703125,0.08203125,,,,unavailable,
facebook/opt-125m,2048,64,24,vram,144.3839967250824,4158.630418777466,1259.5072269439697,86016,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.36,7.103456020355225,28.23095703125,28.23095703125,0.08203125,,,,unavailable,
facebook/opt-125m,2048,64,32,pcie_async,146.33600413799286,3687.321615219116,1199.9807834625244,86016,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.2,4.872191905975342,28.23095703125,28.23095703125,0.08203125,,,,unavailable,
facebook/opt-125m,2048,64,32,vram,177.15199291706085,4637.068843841553,1326.252794265747,86016,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,8001.0,66.18,9.083904266357422,28.23095703125,28.23095703125,0.08203125,,,,unavailable,
facebook/opt-125m,2048,128,8,pcie_async,173.0560064315796,1845.2159881591797,756.5119981765747,51200,1536,baseline_nvml_pt,nvidia-smi,ok,True,5.0,7.0,1695.0,7601.0,66.0,1.854464054107666,28.19580078125,28.19580078125,0.048828125,,,,unavailable,
facebook/opt-125m,2048,128,8,vram,135.16800105571747,1756.006407737732,682.8671932220459,51200,1536,baseline_nvml_pt,nvidia-smi,ok,True,1.0,7.0,1695.0,7601.0,61.720000000000006,1.9468799829483032,28.19580078125,28.19580078125,0.048828125,,,,unavailable,
facebook/opt-125m,2048,128,16,pcie_async,150.52799880504608,1742.2207832336426,666.9887900352478,51200,1536,baseline_nvml_pt,nvidia-smi,ok,True,4.0,7.0,1695.0,7601.0,65.97,1.7662080526351929,28.19580078125,28.19580078125,0.048828125,,,,unavailable,
facebook/opt-125m,2048,128,16,vram,147.23199605941772,1761.6447687149048,701.3824105262756,51200,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,55.96,1.7682240009307857,28.19580078125,28.19580078125,0.048828125,,,,unavailable,
facebook/opt-125m,2048,128,24,pcie_async,134.33599472045898,1713.593602180481,687.9295825958252,51200,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,65.67,1.7244160175323486,28.19580078125,28.19580078125,0.048828125,,,,unavailable,
facebook/opt-125m,2048,128,24,vram,135.29600203037262,1727.667212486267,677.9327988624573,51200,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,58.46,1.7356799840927124,28.19580078125,28.19580078125,0.048828125,,,,unavailable,
facebook/opt-125m,2048,128,32,pcie_async,167.07199811935425,3197.369599342346,1622.3552346229553,51200,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,56.989999999999995,5.800960063934326,28.19580078125,28.19580078125,0.048828125,,,,unavailable,
facebook/opt-125m,2048,128,32,vram,143.2960033416748,1716.601586341858,669.215989112854,51200,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.78,1.7305599451065063,28.19580078125,28.19580078125,0.048828125,,,,unavailable,
facebook/opt-125m,2048,256,8,pcie_async,162.81600296497345,934.771192073822,389.4912004470825,43008,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,54.83,1.0539519786834717,28.18798828125,28.18798828125,0.041015625,,,,unavailable,
facebook/opt-125m,2048,256,8,vram,155.90399503707886,965.2544140815735,451.75039768218994,43008,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,62.57000000000001,1.0076160430908203,28.18798828125,28.18798828125,0.041015625,,,,unavailable,
facebook/opt-125m,2048,256,16,pcie_async,152.8320014476776,934.5216035842896,421.2287962436676,43008,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,65.47,0.9429759979248049,28.18798828125,28.18798828125,0.041015625,,,,unavailable,
facebook/opt-125m,2048,256,16,vram,144.3839967250824,924.5952129364014,416.71040058135986,43008,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.05,0.9316800236701963,28.18798828125,28.18798828125,0.041015625,,,,unavailable,
facebook/opt-125m,2048,256,24,pcie_async,152.319997549057,931.9936037063599,420.24320363998413,43008,1536,baseline_nvml_pt,nvidia-smi,ok,True,6.0,7.0,1695.0,7601.0,65.97,0.9397760033607485,28.18798828125,28.18798828125,0.041015625,,,,unavailable,
facebook/opt-125m,2048,256,24,vram,139.42399621009827,932.8767895698547,409.26079750061035,43008,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,61.65,0.9512959718704224,28.18798828125,28.18798828125,0.041015625,,,,unavailable,
facebook/opt-125m,2048,256,32,pcie_async,150.52799880504608,957.420802116394,433.158403635025,43008,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.39,0.9646080136299131,28.18798828125,28.18798828125,0.041015625,,,,unavailable,
facebook/opt-125m,2048,256,32,vram,293.88800263404846,938.2399916648865,413.1328046321869,43008,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,56.4,0.9512959718704224,28.18798828125,28.18798828125,0.041015625,,,,unavailable,
facebook/opt-125m,2048,512,8,pcie_async,145.60000598430634,497.8752076625824,267.47520565986633,57344,1536,baseline_nvml_pt,nvidia-smi,ok,True,7.0,7.0,1695.0,7601.0,66.06,0.5089920163154602,28.20166015625,28.20166015625,0.0546875,,,,unavailable,
facebook/opt-125m,2048,512,8,vram,166.9120043516159,503.83360981941223,286.11199855804443,57344,1536,baseline_nvml_pt,nvidia-smi,ok,True,1.0,7.0,1695.0,7601.0,62.7,0.5181760191917419,28.20166015625,28.20166015625,0.0546875,,,,unavailable,
facebook/opt-125m,2048,512,16,pcie_async,171.74400389194489,506.92479610443115,272.2496032714844,57344,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.17,0.5353599786758423,28.20166015625,28.20166015625,0.0546875,,,,unavailable,
facebook/opt-125m,2048,512,16,vram,180.28800189495087,564.8768067359924,358.20159912109375,57344,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,65.97,0.6451200246810913,28.20166015625,28.20166015625,0.0546875,,,,unavailable,
facebook/opt-125m,2048,512,24,pcie_async,173.0560064315796,514.6432042121887,291.5839970111847,57344,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.76,0.5250880122184753,28.20166015625,28.20166015625,0.0546875,,,,unavailable,
facebook/opt-125m,2048,512,24,vram,166.9120043516159,519.923210144043,286.10559701919556,57344,1536,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,66.45,0.5373759865760803,28.20166015625,28.20166015625,0.0546875,,,,unavailable,
