model_id,chunk_tokens,sm_ai_partition,max_input_tokens,prefill_max_gemm_us,prefill_workspace_bytes,prefill_parked_activation_bytes,telemetry_tier,telemetry_provider,telemetry_status,nvml_available,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error
facebook/opt-125m,64,8,1024,150.52799880504608,393216,393216,baseline_nvml_pt,nvidia-smi,ok,True,1.0,7.0,1695.0,7601.0,62.22999999999999,0.150527998805046,23.76318359375,23.76318359375,0.375,,,,unavailable,
facebook/opt-125m,64,16,1024,136.09600067138672,393216,393216,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,62.15999999999998,0.1360960006713867,23.76318359375,23.76318359375,0.375,,,,unavailable,
facebook/opt-125m,64,24,1024,117.7920028567314,393216,393216,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,62.1,0.11779200285673139,23.76318359375,23.76318359375,0.375,,,,unavailable,
facebook/opt-125m,64,32,1024,108.5439994931221,393216,393216,baseline_nvml_pt,nvidia-smi,ok,True,1.0,7.0,1695.0,7601.0,62.17000000000001,0.1085439994931221,23.76318359375,23.76318359375,0.375,,,,unavailable,
facebook/opt-125m,128,8,1024,106.49599879980089,786432,786432,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,62.559999999999995,0.1064959987998008,24.88818359375,24.88818359375,0.75,,,,unavailable,
facebook/opt-125m,128,16,1024,117.76000261306764,786432,786432,baseline_nvml_pt,nvidia-smi,ok,True,1.0,7.0,1695.0,7601.0,62.92999999999999,0.1177600026130676,24.88818359375,24.88818359375,0.75,,,,unavailable,
facebook/opt-125m,128,24,1024,154.84799444675446,786432,786432,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,63.62,0.1548479944467544,24.88818359375,24.88818359375,0.75,,,,unavailable,
facebook/opt-125m,128,32,1024,136.3839954137802,786432,786432,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,62.88,0.1363839954137802,24.88818359375,24.88818359375,0.75,,,,unavailable,
facebook/opt-125m,256,8,1024,320.3519880771637,1572864,1572864,baseline_nvml_pt,nvidia-smi,ok,True,1.0,7.0,1695.0,7601.0,63.34000000000002,0.3203519880771637,27.13818359375,27.13818359375,1.5,,,,unavailable,
facebook/opt-125m,256,16,1024,90.11200070381165,1572864,1572864,baseline_nvml_pt,nvidia-smi,ok,True,2.0,7.0,1695.0,8001.0,63.87,0.0901120007038116,27.13818359375,27.13818359375,1.5,,,,unavailable,
facebook/opt-125m,256,24,1024,94.40000355243684,1572864,1572864,baseline_nvml_pt,nvidia-smi,ok,True,1.0,7.0,1695.0,7601.0,63.96,0.0944000035524368,27.13818359375,27.13818359375,1.5,,,,unavailable,
facebook/opt-125m,256,32,1024,87.13600039482117,1572864,1572864,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,63.6,0.0871360003948211,27.13818359375,27.13818359375,1.5,,,,unavailable,
facebook/opt-125m,512,8,1024,114.68800157308578,3670016,3145728,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,64.11999999999999,0.11468800157308572,32.13818359375,32.13818359375,3.5,,,,unavailable,
facebook/opt-125m,512,16,1024,109.56799983978271,3670016,3145728,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,55.190000000000005,0.1095679998397827,32.13818359375,32.13818359375,3.5,,,,unavailable,
facebook/opt-125m,512,24,1024,110.59200018644331,3670016,3145728,baseline_nvml_pt,nvidia-smi,ok,True,2.0,7.0,1695.0,7601.0,54.04,0.1105920001864433,32.13818359375,32.13818359375,3.5,,,,unavailable,
facebook/opt-125m,512,32,1024,109.56799983978271,3670016,3145728,baseline_nvml_pt,nvidia-smi,ok,True,7.0,7.0,1695.0,8001.0,64.40999999999998,0.1095679998397827,32.13818359375,32.13818359375,3.5,,,,unavailable,
facebook/opt-125m,1024,8,1024,123.90399724245071,6291456,6291456,baseline_nvml_pt,nvidia-smi,ok,True,4.0,7.0,1695.0,7601.0,64.42,0.12390399724245069,41.13818359375,41.13818359375,6.0,,,,unavailable,
facebook/opt-125m,1024,16,1024,119.55200135707857,6291456,6291456,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,65.25,0.1195520013570785,41.13818359375,41.13818359375,6.0,,,,unavailable,
facebook/opt-125m,1024,24,1024,119.80800330638884,6291456,6291456,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,64.67999999999999,0.1198080033063888,41.13818359375,41.13818359375,6.0,,,,unavailable,
facebook/opt-125m,1024,32,1024,118.78400295972824,6291456,6291456,baseline_nvml_pt,nvidia-smi,ok,True,0.0,7.0,1695.0,7601.0,64.75,0.11878400295972819,41.13818359375,41.13818359375,6.0,,,,unavailable,
