model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,effective_gbps,overlap_status,telemetry_tier,telemetry_provider,telemetry_status,nvml_available,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error
facebook/opt-125m,64,196608,297.516804933548,20685.587203502655,20359.641700983047,325.94550251960754,0.6608298984788893,measured,baseline_nvml_pt,nvidia-smi,partial,True,0.0,16207.0,1695.0,7601.0,60.760000000000005,,,,,,,,unavailable,
