model_id,block_size,kv_block_bytes,transfer_only_us,overlap_total_us,dummy_compute_us,exposed_transfer_us,timed_iteration
facebook/opt-6.7b,64,1048576,229.98400032520294,144413.6962890625,144114.68505859375,299.01123046875,0
facebook/opt-6.7b,64,1048576,560.2880120277405,997.376024723053,584.7039818763733,412.6720428466797,1
facebook/opt-6.7b,64,1048576,216.48000180721283,804.8639893531799,543.7440276145935,261.1199617385864,2
facebook/opt-6.7b,64,1048576,216.2880003452301,799.7440099716187,543.5199737548828,256.22403621673584,3
facebook/opt-6.7b,64,1048576,214.9759978055954,772.0959782600403,514.0479803085327,258.04799795150757,4
