model_id,chunk_tokens,op_type,op_name,sm_ai_partition,timed_iteration,duration_us,baseline_vram_bytes,peak_vram_bytes,dynamic_workspace_bytes,output_bytes
facebook/opt-350m,256,gemm,q_proj,24,0,87.10400015115738,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,k_proj,24,0,72.7040022611618,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,v_proj,24,0,64.51199948787689,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,out_proj,24,0,70.65600156784058,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,fc1,24,0,87.0399996638298,38946816,41043968,2097152,2097152
facebook/opt-350m,256,gemm,fc2,24,0,90.91199934482574,38946816,39471104,524288,524288
facebook/opt-350m,256,attention,attention,24,0,56.15999922156334,38946816,39488512,541696,524288
facebook/opt-350m,256,gemm,q_proj,24,1,63.4239986538887,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,k_proj,24,1,62.24000081419945,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,v_proj,24,1,58.36800113320351,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,out_proj,24,1,58.36800113320351,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,fc1,24,1,80.89599758386612,38946816,41043968,2097152,2097152
facebook/opt-350m,256,gemm,fc2,24,1,87.0399996638298,38946816,39471104,524288,524288
facebook/opt-350m,256,attention,attention,24,1,54.11199852824211,38946816,39488512,541696,524288
facebook/opt-350m,256,gemm,q_proj,24,2,61.43999844789505,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,k_proj,24,2,66.56000018119812,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,v_proj,24,2,69.63200122117996,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,out_proj,24,2,58.46399813890457,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,fc1,24,2,83.96799862384796,38946816,41043968,2097152,2097152
facebook/opt-350m,256,gemm,fc2,24,2,88.06400001049042,38946816,39471104,524288,524288
facebook/opt-350m,256,attention,attention,24,2,54.207999259233475,38946816,39488512,541696,524288
facebook/opt-350m,256,gemm,q_proj,24,3,66.59200042486191,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,k_proj,24,3,58.49599838256836,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,v_proj,24,3,56.32000043988228,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,out_proj,24,3,57.34400078654289,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,fc1,24,3,83.96799862384796,38946816,41043968,2097152,2097152
facebook/opt-350m,256,gemm,fc2,24,3,88.06400001049042,38946816,39471104,524288,524288
facebook/opt-350m,256,attention,attention,24,3,52.22399905323982,38946816,39488512,541696,524288
facebook/opt-350m,256,gemm,q_proj,24,4,60.416001826524734,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,k_proj,24,4,57.34400078654289,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,v_proj,24,4,56.384000927209854,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,out_proj,24,4,57.312000542879105,38946816,39471104,524288,524288
facebook/opt-350m,256,gemm,fc1,24,4,81.91999793052673,38946816,41043968,2097152,2097152
facebook/opt-350m,256,gemm,fc2,24,4,85.9839990735054,38946816,39471104,524288,524288
facebook/opt-350m,256,attention,attention,24,4,50.175998359918594,38946816,39488512,541696,524288
